from_issue_key,to_issue_key,link_type,raw_link_type,direction
ZOOKEEPER-4434,ZOOKEEPER-3142,relates to,Reference,outward
ZOOKEEPER-4433,ZOOKEEPER-2872,relates to,Reference,outward
ZOOKEEPER-4427,ZOOKEEPER-2342,supercedes,Supercedes,outward
ZOOKEEPER-2342,ZOOKEEPER-4423,is related to,Reference,inward
ZOOKEEPER-4421,ZOOKEEPER-3781,relates to,Reference,outward
ZOOKEEPER-4390,ZOOKEEPER-4337,relates to,Reference,outward
ZOOKEEPER-4278,ZOOKEEPER-4385,is related to,Reference,inward
ZOOKEEPER-2260,ZOOKEEPER-4383,is related to,Reference,inward
ZOOKEEPER-4367,ZOOKEEPER-4235,duplicates,Duplicate,outward
ZOOKEEPER-3807,ZOOKEEPER-4356,is duplicated by,Duplicate,inward
ZOOKEEPER-4390,ZOOKEEPER-4337,is related to,Reference,inward
ZOOKEEPER-4335,ZOOKEEPER-2937,is a clone of,Cloners,outward
ZOOKEEPER-4332,ZOOKEEPER-1162,duplicates,Duplicate,outward
ZOOKEEPER-4332,ZOOKEEPER-4314,relates to,Reference,outward
ZOOKEEPER-4226,ZOOKEEPER-4327,is duplicated by,Duplicate,inward
ZOOKEEPER-4274,ZOOKEEPER-4327,is duplicated by,Duplicate,inward
ZOOKEEPER-4332,ZOOKEEPER-4314,is related to,Reference,inward
ZOOKEEPER-1162,ZOOKEEPER-4314,is related to,Reference,inward
ZOOKEEPER-4312,ZOOKEEPER-3874,Parent Feature,Parent Feature,outward
ZOOKEEPER-4309,ARTEMIS-2716,blocks,Blocker,outward
ZOOKEEPER-4305,ZOOKEEPER-3677,duplicates,Duplicate,outward
SOLR-15415,ZOOKEEPER-4303,is required by,Required,inward
ZOOKEEPER-4296,ZOOKEEPER-2966,duplicates,Duplicate,outward
ZOOKEEPER-4278,ZOOKEEPER-4385,relates to,Reference,outward
ZOOKEEPER-4274,ZOOKEEPER-4327,duplicates,Duplicate,outward
ZOOKEEPER-4269,ZOOKEEPER-1653,relates to,Reference,outward
ZOOKEEPER-3371,ZOOKEEPER-4259,is caused by,Problem/Incident,inward
ZOOKEEPER-4256,ZOOKEEPER-4253,duplicates,Duplicate,outward
ZOOKEEPER-4255,ZOOKEEPER-4253,duplicates,Duplicate,outward
ZOOKEEPER-4254,ZOOKEEPER-4253,duplicates,Duplicate,outward
ZOOKEEPER-4254,ZOOKEEPER-4253,is duplicated by,Duplicate,inward
ZOOKEEPER-4255,ZOOKEEPER-4253,is duplicated by,Duplicate,inward
ZOOKEEPER-4256,ZOOKEEPER-4253,is duplicated by,Duplicate,inward
ZOOKEEPER-4243,ZOOKEEPER-4246,is duplicated by,Duplicate,inward
ZOOKEEPER-4244,ZOOKEEPER-4246,is duplicated by,Duplicate,inward
ZOOKEEPER-4245,ZOOKEEPER-4246,is duplicated by,Duplicate,inward
ZOOKEEPER-4245,ZOOKEEPER-4246,duplicates,Duplicate,outward
ZOOKEEPER-4244,ZOOKEEPER-4246,duplicates,Duplicate,outward
ZOOKEEPER-4243,ZOOKEEPER-4246,duplicates,Duplicate,outward
ZOOKEEPER-4367,ZOOKEEPER-4235,is duplicated by,Duplicate,inward
ZOOKEEPER-4231,ZOOKEEPER-3179,relates to,Reference,outward
ZOOKEEPER-4226,ZOOKEEPER-4327,duplicates,Duplicate,outward
ZOOKEEPER-3642,ZOOKEEPER-4225,is part of,Incorporates,inward
ZOOKEEPER-4222,ZOOKEEPER-2307,relates to,Reference,outward
ZOOKEEPER-4221,ZOOKEEPER-4182,duplicates,Duplicate,outward
ZOOKEEPER-4209,ZOOKEEPER-1715,is a clone of,Cloners,outward
ZOOKEEPER-4207,ZOOKEEPER-4206,duplicates,Duplicate,outward
ZOOKEEPER-4207,ZOOKEEPER-4206,is duplicated by,Duplicate,inward
ZOOKEEPER-4203,ZOOKEEPER-2029,supercedes,Supercedes,outward
ZOOKEEPER-4202,ZOOKEEPER-3037,relates to,Reference,outward
ZOOKEEPER-4221,ZOOKEEPER-4182,is duplicated by,Duplicate,inward
ZOOKEEPER-4074,ZOOKEEPER-3575,requires,Required,outward
ZOOKEEPER-4074,ZOOKEEPER-3601,requires,Required,outward
ZOOKEEPER-4055,ZOOKEEPER-3879,causes,Problem/Incident,outward
ZOOKEEPER-4039,ZOOKEEPER-4040,is duplicated by,Duplicate,inward
ZOOKEEPER-4039,ZOOKEEPER-4040,duplicates,Duplicate,outward
ZOOKEEPER-4024,CURATOR-584,duplicates,Duplicate,outward
ZOOKEEPER-4023,ZOOKEEPER-4017,is a clone of,Cloners,outward
ZOOKEEPER-4023,ZOOKEEPER-4017,is cloned by,Cloners,inward
ZOOKEEPER-4008,ZOOKEEPER-4011,is duplicated by,Duplicate,inward
ZOOKEEPER-4008,ZOOKEEPER-4011,is related to,Reference,inward
ZOOKEEPER-4008,ZOOKEEPER-4011,duplicates,Duplicate,outward
ZOOKEEPER-4008,ZOOKEEPER-4011,relates to,Reference,outward
ZOOKEEPER-3056,ZOOKEEPER-4005,is related to,Reference,inward
ZOOKEEPER-3990,ZOOKEEPER-3677,duplicates,Duplicate,outward
ZOOKEEPER-3976,ZOOKEEPER-3696,relates to,Reference,outward
ZOOKEEPER-3783,ZOOKEEPER-3964,is related to,Reference,inward
ZOOKEEPER-3952,ZOOKEEPER-3680,supercedes,Supercedes,outward
ZOOKEEPER-3940,ZOOKEEPER-3920,relates to,Reference,outward
ZOOKEEPER-3925,ZOOKEEPER-3924,is a clone of,Cloners,outward
ZOOKEEPER-3925,ZOOKEEPER-3924,is cloned by,Cloners,inward
ZOOKEEPER-3829,ZOOKEEPER-3920,is fixed by,Completes,inward
ZOOKEEPER-3940,ZOOKEEPER-3920,is related to,Reference,inward
ZOOKEEPER-3466,ZOOKEEPER-3920,is related to,Reference,inward
ZOOKEEPER-3828,ZOOKEEPER-3920,is related to,Reference,inward
ZOOKEEPER-3829,ZOOKEEPER-3920,is related to,Reference,inward
ZOOKEEPER-3912,SOLR-14752,causes,Problem/Incident,outward
ZOOKEEPER-2678,ZOOKEEPER-3911,is caused by,Problem/Incident,inward
ZOOKEEPER-3128,ZOOKEEPER-3891,is related to,Reference,inward
ZOOKEEPER-3886,ZOOKEEPER-3878,relates to,Reference,outward
ZOOKEEPER-4055,ZOOKEEPER-3879,is caused by,Problem/Incident,inward
ZOOKEEPER-3886,ZOOKEEPER-3878,is related to,Reference,inward
ZOOKEEPER-2832,ZOOKEEPER-3875,is related to,Reference,inward
ZOOKEEPER-4312,ZOOKEEPER-3874,Parent Feature,Parent Feature,inward
SOLR-15636,ZOOKEEPER-3874,is depended upon by,dependent,inward
ZOOKEEPER-3850,ZOOKEEPER-3862,is caused by,Problem/Incident,inward
ZOOKEEPER-3850,ZOOKEEPER-3862,causes,Problem/Incident,outward
ZOOKEEPER-3842,ZOOKEEPER-3829,duplicates,Duplicate,outward
ZOOKEEPER-3756,ZOOKEEPER-3838,is related to,Reference,inward
ZOOKEEPER-3835,ZOOKEEPER-3836,is related to,Reference,inward
ZOOKEEPER-3835,ZOOKEEPER-3836,relates to,Reference,outward
HTTPCLIENT-1906,ZOOKEEPER-3832,is related to,Reference,inward
ZOOKEEPER-3830,ZOOKEEPER-3829,duplicates,Duplicate,outward
ZOOKEEPER-3829,ZOOKEEPER-3920,fixes,Completes,outward
ZOOKEEPER-3842,ZOOKEEPER-3829,is duplicated by,Duplicate,inward
ZOOKEEPER-3814,ZOOKEEPER-3829,is duplicated by,Duplicate,inward
ZOOKEEPER-3830,ZOOKEEPER-3829,is duplicated by,Duplicate,inward
ZOOKEEPER-3829,ZOOKEEPER-3920,relates to,Reference,outward
ZOOKEEPER-3828,ZOOKEEPER-3466,relates to,Reference,outward
ZOOKEEPER-3828,ZOOKEEPER-3920,relates to,Reference,outward
CURATOR-570,ZOOKEEPER-3825,is related to,Reference,inward
ZOOKEEPER-3264,ZOOKEEPER-3823,is related to,Reference,inward
ZOOKEEPER-2342,ZOOKEEPER-3817,is related to,Reference,inward
ZOOKEEPER-3814,ZOOKEEPER-3829,duplicates,Duplicate,outward
ZOOKEEPER-3807,ZOOKEEPER-4356,duplicates,Duplicate,outward
CURATOR-575,ZOOKEEPER-3803,is superceded by,Supercedes,inward
ZOOKEEPER-3797,ZOOKEEPER-3791,relates to,Reference,outward
HBASE-24149,ZOOKEEPER-3794,is related to,Reference,inward
ZOOKEEPER-3797,ZOOKEEPER-3791,is related to,Reference,inward
ZOOKEEPER-3767,ZOOKEEPER-3789,is related to,Reference,inward
ZOOKEEPER-3783,ZOOKEEPER-3964,relates to,Reference,outward
ZOOKEEPER-3352,ZOOKEEPER-3783,is related to,Reference,inward
ZOOKEEPER-1608,ZOOKEEPER-3783,is related to,Reference,inward
ZOOKEEPER-4421,ZOOKEEPER-3781,is related to,Reference,inward
ZOOKEEPER-3779,SPARK-34110,causes,Problem/Incident,outward
ZOOKEEPER-3779,ORC-733,causes,Problem/Incident,outward
ZOOKEEPER-3778,ZOOKEEPER-3758,duplicates,Duplicate,outward
ZOOKEEPER-3776,ZOOKEEPER-3758,duplicates,Duplicate,outward
ZOOKEEPER-3767,ZOOKEEPER-3789,relates to,Reference,outward
ZOOKEEPER-3776,ZOOKEEPER-3758,is duplicated by,Duplicate,inward
ZOOKEEPER-3778,ZOOKEEPER-3758,is duplicated by,Duplicate,inward
ZOOKEEPER-3698,ZOOKEEPER-3758,is related to,Reference,inward
ZOOKEEPER-3756,ZOOKEEPER-3838,relates to,Reference,outward
ZOOKEEPER-2164,ZOOKEEPER-3756,is related to,Reference,inward
ZOOKEEPER-3753,ZOOKEEPER-3749,duplicates,Duplicate,outward
ZOOKEEPER-3752,ZOOKEEPER-3749,duplicates,Duplicate,outward
ZOOKEEPER-3751,ZOOKEEPER-3750,fixes,Completes,outward
ZOOKEEPER-3751,ZOOKEEPER-3750,supercedes,Supercedes,outward
ZOOKEEPER-3751,ZOOKEEPER-3750,is fixed by,Completes,inward
ZOOKEEPER-3751,ZOOKEEPER-3750,is superceded by,Supercedes,inward
ZOOKEEPER-3753,ZOOKEEPER-3749,is duplicated by,Duplicate,inward
ZOOKEEPER-3752,ZOOKEEPER-3749,is duplicated by,Duplicate,inward
ZOOKEEPER-3293,ZOOKEEPER-3741,is related to,Reference,inward
ZOOKEEPER-3719,ZOOKEEPER-3741,is related to,Reference,inward
ZOOKEEPER-2342,ZOOKEEPER-3737,is blocked by,Blocker,inward
ZOOKEEPER-1371,ZOOKEEPER-3737,is related to,Reference,inward
ZOOKEEPER-850,ZOOKEEPER-3737,is related to,Reference,inward
ZOOKEEPER-3732,CURATOR-582,relates to,Reference,outward
ZOOKEEPER-3730,ZOOKEEPER-3729,relates to,Reference,outward
ZOOKEEPER-3730,ZOOKEEPER-3729,is related to,Reference,inward
ZOOKEEPER-3726,ZOOKEEPER-1677,fixes,Completes,outward
ZOOKEEPER-3726,ZOOKEEPER-2490,fixes,Completes,outward
ZOOKEEPER-3726,ZOOKEEPER-1677,relates to,Reference,outward
ZOOKEEPER-3726,ZOOKEEPER-2490,relates to,Reference,outward
ZOOKEEPER-3726,ZOOKEEPER-1355,relates to,Reference,outward
ZOOKEEPER-3725,ZOOKEEPER-2164,duplicates,Duplicate,outward
ZOOKEEPER-3719,ZOOKEEPER-3741,relates to,Reference,outward
ZOOKEEPER-3698,ZOOKEEPER-3758,relates to,Reference,outward
ZOOKEEPER-3976,ZOOKEEPER-3696,is related to,Reference,inward
ZOOKEEPER-3693,ZOOKEEPER-3694,is duplicated by,Duplicate,inward
ZOOKEEPER-3693,ZOOKEEPER-3694,duplicates,Duplicate,outward
ZOOKEEPER-3952,ZOOKEEPER-3680,is superceded by,Supercedes,inward
ZOOKEEPER-2342,ZOOKEEPER-3677,is fixed by,Completes,inward
ZOOKEEPER-4305,ZOOKEEPER-3677,is duplicated by,Duplicate,inward
ZOOKEEPER-3990,ZOOKEEPER-3677,is duplicated by,Duplicate,inward
ZOOKEEPER-2111,ZOOKEEPER-3652,is related to,Reference,inward
ZOOKEEPER-3253,ZOOKEEPER-3650,is related to,Reference,inward
ZOOKEEPER-3645,ZOOKEEPER-1105,duplicates,Duplicate,outward
ZOOKEEPER-3644,ZOOKEEPER-3056,relates to,Reference,outward
ZOOKEEPER-3642,ZOOKEEPER-4225,incorporates,Incorporates,outward
ZOOKEEPER-3630,ZOOKEEPER-3599,blocks,Blocker,outward
ZOOKEEPER-3417,ZOOKEEPER-3615,is related to,Reference,inward
ZOOKEEPER-3610,ZOOKEEPER-3612,is related to,Reference,inward
ZOOKEEPER-3281,ZOOKEEPER-3611,is related to,Reference,inward
ZOOKEEPER-1416,ZOOKEEPER-3611,is related to,Reference,inward
ZOOKEEPER-3610,ZOOKEEPER-3612,relates to,Reference,outward
ZOOKEEPER-335,ZOOKEEPER-3608,is related to,Reference,inward
ZOOKEEPER-1364,ZOOKEEPER-3601,is related to,Reference,inward
HDFS-435,ZOOKEEPER-3601,is related to,Reference,inward
ZOOKEEPER-4074,ZOOKEEPER-3601,is required by,Required,inward
ZOOKEEPER-1675,ZOOKEEPER-3600,is related to,Reference,inward
ZOOKEEPER-3414,ZOOKEEPER-3600,is related to,Reference,inward
ZOOKEEPER-3630,ZOOKEEPER-3599,is blocked by,Blocker,inward
ZOOKEEPER-3594,ZOOKEEPER-3418,relates to,Reference,outward
ZOOKEEPER-1295,ZOOKEEPER-3593,is related to,Reference,inward
ZOOKEEPER-2139,ZOOKEEPER-3593,is related to,Reference,inward
ZOOKEEPER-2024,ZOOKEEPER-3585,is related to,Reference,inward
ZOOKEEPER-4074,ZOOKEEPER-3575,is required by,Required,inward
ZOOKEEPER-2122,ZOOKEEPER-3567,is blocked by,Blocker,inward
ZOOKEEPER-3561,ZOOKEEPER-3558,relates to,Reference,outward
ZOOKEEPER-3561,ZOOKEEPER-1634,depends upon,dependent,outward
ZOOKEEPER-3560,ZOOKEEPER-3180,relates to,Reference,outward
ZOOKEEPER-3561,ZOOKEEPER-3558,is related to,Reference,inward
CURATOR-545,ZOOKEEPER-3546,is related to,Reference,inward
ZOOKEEPER-3534,ZOOKEEPER-3478,Blocked,Blocked,outward
ZOOKEEPER-3436,ZOOKEEPER-3530,is blocked by,Blocker,inward
ZOOKEEPER-1940,ZOOKEEPER-3527,is related to,Reference,inward
ZOOKEEPER-2325,ZOOKEEPER-3513,is caused by,Problem/Incident,inward
ZOOKEEPER-3513,ZOOKEEPER-3056,requires,Required,outward
ZOOKEEPER-3511,SOLR-13672,relates to,Reference,outward
ZOOKEEPER-3509,ZOOKEEPER-3431,relates to,Reference,outward
ZOOKEEPER-3475,ZOOKEEPER-3508,is related to,Reference,inward
ZOOKEEPER-3431,ZOOKEEPER-3508,is related to,Reference,inward
ZOOKEEPER-3475,ZOOKEEPER-3507,is related to,Reference,inward
ZOOKEEPER-3431,ZOOKEEPER-3507,is related to,Reference,inward
ZOOKEEPER-3318,ZOOKEEPER-3499,is related to,Reference,inward
ZOOKEEPER-3496,ZOOKEEPER-2101,duplicates,Duplicate,outward
ZOOKEEPER-3494,SOLR-13665,relates to,Reference,outward
ZOOKEEPER-3493,ZOOKEEPER-3480,duplicates,Duplicate,outward
ZOOKEEPER-3482,SOLR-7893,relates to,Reference,outward
ZOOKEEPER-3477,ZOOKEEPER-3480,is duplicated by,Duplicate,inward
ZOOKEEPER-3493,ZOOKEEPER-3480,is duplicated by,Duplicate,inward
ZOOKEEPER-3534,ZOOKEEPER-3478,Blocked,Blocked,inward
ZOOKEEPER-3477,ZOOKEEPER-3480,duplicates,Duplicate,outward
ZOOKEEPER-3475,ZOOKEEPER-3507,relates to,Reference,outward
ZOOKEEPER-3475,ZOOKEEPER-3508,relates to,Reference,outward
ZOOKEEPER-3475,ZOOKEEPER-3464,supercedes,Supercedes,outward
ZOOKEEPER-3469,ZOOKEEPER-3431,relates to,Reference,outward
ZOOKEEPER-3468,ZOOKEEPER-3465,depends upon,dependent,outward
ZOOKEEPER-3466,ZOOKEEPER-3920,relates to,Reference,outward
ZOOKEEPER-3828,ZOOKEEPER-3466,is related to,Reference,inward
ZOOKEEPER-3464,ZOOKEEPER-3465,is depended upon by,dependent,inward
ZOOKEEPER-3468,ZOOKEEPER-3465,is depended upon by,dependent,inward
ZOOKEEPER-3475,ZOOKEEPER-3464,is superceded by,Supercedes,inward
ZOOKEEPER-3464,ZOOKEEPER-3465,depends upon,dependent,outward
ZOOKEEPER-3458,ZOOKEEPER-3166,duplicates,Duplicate,outward
ZOOKEEPER-3431,ZOOKEEPER-3446,is superceded by,Supercedes,inward
ZOOKEEPER-3436,ZOOKEEPER-3530,blocks,Blocker,outward
ZOOKEEPER-3431,ZOOKEEPER-3434,is superceded by,Supercedes,inward
ZOOKEEPER-3431,ZOOKEEPER-3507,relates to,Reference,outward
ZOOKEEPER-3431,ZOOKEEPER-3508,relates to,Reference,outward
ZOOKEEPER-3469,ZOOKEEPER-3431,is related to,Reference,inward
ZOOKEEPER-3509,ZOOKEEPER-3431,is related to,Reference,inward
ZOOKEEPER-3431,ZOOKEEPER-3446,supercedes,Supercedes,outward
ZOOKEEPER-3431,ZOOKEEPER-3434,supercedes,Supercedes,outward
ZOOKEEPER-3594,ZOOKEEPER-3418,is related to,Reference,inward
ZOOKEEPER-3417,ZOOKEEPER-3615,relates to,Reference,outward
ZOOKEEPER-3414,ZOOKEEPER-3600,relates to,Reference,outward
ZOOKEEPER-3389,ZOOKEEPER-3403,is related to,Reference,inward
ZOOKEEPER-3402,ZOOKEEPER-3374,blocks,Blocker,outward
ZOOKEEPER-3402,ZOOKEEPER-3381,blocks,Blocker,outward
ZOOKEEPER-3400,ZOOKEEPER-2084,contains,Container,outward
ZOOKEEPER-3389,ZOOKEEPER-3403,relates to,Reference,outward
ZOOKEEPER-2283,ZOOKEEPER-3382,is related to,Reference,inward
ZOOKEEPER-3402,ZOOKEEPER-3381,is blocked by,Blocker,inward
ZOOKEEPER-3402,ZOOKEEPER-3374,is blocked by,Blocker,inward
ZOOKEEPER-3374,ZOOKEEPER-3361,Dependent,Dependent,outward
ZOOKEEPER-3371,ZOOKEEPER-4259,causes,Problem/Incident,outward
ZOOKEEPER-3363,ZOOKEEPER-3351,incorporates,Incorporates,outward
ZOOKEEPER-3363,ZOOKEEPER-3362,incorporates,Incorporates,outward
ZOOKEEPER-3363,ZOOKEEPER-3362,is part of,Incorporates,inward
ZOOKEEPER-3351,ZOOKEEPER-3362,is related to,Reference,inward
ZOOKEEPER-3374,ZOOKEEPER-3361,Dependent,Dependent,inward
ZOOKEEPER-3352,ZOOKEEPER-3783,relates to,Reference,outward
ZOOKEEPER-3363,ZOOKEEPER-3351,is part of,Incorporates,inward
ZOOKEEPER-3351,ZOOKEEPER-3362,relates to,Reference,outward
ZOOKEEPER-3331,ZOOKEEPER-2547,duplicates,Duplicate,outward
ZOOKEEPER-3318,ZOOKEEPER-3499,relates to,Reference,outward
ZOOKEEPER-3316,ZOOKEEPER-568,relates to,Reference,outward
ZOOKEEPER-3303,ZOOKEEPER-3293,relates to,Reference,outward
ZOOKEEPER-1383,ZOOKEEPER-3301,is related to,Reference,inward
ZOOKEEPER-2593,ZOOKEEPER-3301,is related to,Reference,inward
ZOOKEEPER-451,ZOOKEEPER-3301,is related to,Reference,inward
ZOOKEEPER-3299,ZOOKEEPER-3297,relates to,Reference,outward
ZOOKEEPER-3299,ZOOKEEPER-3297,is related to,Reference,inward
ZOOKEEPER-3293,ZOOKEEPER-3741,relates to,Reference,outward
ZOOKEEPER-3303,ZOOKEEPER-3293,is related to,Reference,inward
ZOOKEEPER-3290,ZOOKEEPER-3289,relates to,Reference,outward
ZOOKEEPER-3290,ZOOKEEPER-3289,is related to,Reference,inward
ZOOKEEPER-3285,ZOOKEEPER-3028,is a clone of,Cloners,outward
ZOOKEEPER-3259,ZOOKEEPER-3282,is related to,Reference,inward
ZOOKEEPER-3281,ZOOKEEPER-3611,relates to,Reference,outward
ZOOKEEPER-3280,ZOOKEEPER-3253,duplicates,Duplicate,outward
ZOOKEEPER-3272,ZOOKEEPER-3152,relates to,Reference,outward
ZOOKEEPER-3272,ZOOKEEPER-3204,relates to,Reference,outward
ZOOKEEPER-3269,CURATOR-498,incorporates,Incorporates,outward
ZOOKEEPER-3264,ZOOKEEPER-3823,relates to,Reference,outward
ZOOKEEPER-3259,ZOOKEEPER-3282,relates to,Reference,outward
ZOOKEEPER-3280,ZOOKEEPER-3253,is duplicated by,Duplicate,inward
ZOOKEEPER-3253,ZOOKEEPER-3650,relates to,Reference,outward
ZOOKEEPER-1277,ZOOKEEPER-3253,is related to,Reference,inward
ZOOKEEPER-3242,ZOOKEEPER-2736,duplicates,Duplicate,outward
ZOOKEEPER-3209,ZOOKEEPER-3241,is related to,Reference,inward
ZOOKEEPER-3227,ZOOKEEPER-3223,relates to,Reference,outward
ZOOKEEPER-3225,ZOOKEEPER-3029,is a clone of,Cloners,outward
ZOOKEEPER-3224,ZOOKEEPER-3029,is a clone of,Cloners,outward
ZOOKEEPER-3223,ZOOKEEPER-3029,is a clone of,Cloners,outward
ZOOKEEPER-3227,ZOOKEEPER-3223,is related to,Reference,inward
ZOOKEEPER-3221,ZOOKEEPER-645,Blocked,Blocked,outward
ZOOKEEPER-3214,ZOOKEEPER-3141,duplicates,Duplicate,outward
ZOOKEEPER-3209,ZOOKEEPER-3241,relates to,Reference,outward
ZOOKEEPER-3152,ZOOKEEPER-3204,is related to,Reference,inward
ZOOKEEPER-3272,ZOOKEEPER-3204,is related to,Reference,inward
ZOOKEEPER-3188,ZOOKEEPER-3189,is blocked by,Blocker,inward
ZOOKEEPER-3188,ZOOKEEPER-3189,blocks,Blocker,outward
ZOOKEEPER-3182,ZOOKEEPER-2807,causes,Problem/Incident,outward
ZOOKEEPER-2024,ZOOKEEPER-3182,is broken by,Regression,inward
ZOOKEEPER-3181,CURATOR-409,relates to,Reference,outward
KNOX-1599,ZOOKEEPER-3181,is related to,Reference,inward
HADOOP-15974,ZOOKEEPER-3181,is related to,Reference,inward
ZOOKEEPER-3560,ZOOKEEPER-3180,is related to,Reference,inward
ZOOKEEPER-3179,ZOOKEEPER-1651,duplicates,Duplicate,outward
ZOOKEEPER-4231,ZOOKEEPER-3179,is related to,Reference,inward
ZOOKEEPER-3173,ZOOKEEPER-236,relates to,Reference,outward
ZOOKEEPER-3171,ZOOKEEPER-3029,is a clone of,Cloners,outward
ZOOKEEPER-3028,ZOOKEEPER-3171,is depended upon by,dependent,inward
ZOOKEEPER-3458,ZOOKEEPER-3166,is duplicated by,Duplicate,inward
ZOOKEEPER-3152,ZOOKEEPER-3204,relates to,Reference,outward
ZOOKEEPER-3272,ZOOKEEPER-3152,is related to,Reference,inward
ZOOKEEPER-3149,ZOOKEEPER-2930,duplicates,Duplicate,outward
ZOOKEEPER-4434,ZOOKEEPER-3142,is related to,Reference,inward
ZOOKEEPER-3214,ZOOKEEPER-3141,is duplicated by,Duplicate,inward
ZOOKEEPER-3109,ZOOKEEPER-3141,is caused by,Problem/Incident,inward
ZOOKEEPER-3128,ZOOKEEPER-3891,relates to,Reference,outward
ZOOKEEPER-3122,ZOOKEEPER-3029,is a clone of,Cloners,outward
ZOOKEEPER-3109,ZOOKEEPER-3141,causes,Problem/Incident,outward
ZOOKEEPER-3093,ZOOKEEPER-3101,is related to,Reference,inward
ZOOKEEPER-3093,ZOOKEEPER-3101,relates to,Reference,outward
ZOOKEEPER-3091,ZOOKEEPER-3092,is related to,Reference,inward
ZOOKEEPER-3091,ZOOKEEPER-3092,relates to,Reference,outward
ZOOKEEPER-3080,ZOOKEEPER-3032,is a clone of,Cloners,outward
ZOOKEEPER-3059,ZOOKEEPER-2407,duplicates,Duplicate,outward
ZOOKEEPER-3056,ZOOKEEPER-4005,relates to,Reference,outward
ZOOKEEPER-3644,ZOOKEEPER-3056,is related to,Reference,inward
ZOOKEEPER-2325,ZOOKEEPER-3056,is required by,Required,inward
ZOOKEEPER-3513,ZOOKEEPER-3056,is required by,Required,inward
ZOOKEEPER-1919,ZOOKEEPER-3053,is related to,Reference,inward
ZOOKEEPER-3053,ZOOKEEPER-442,depends upon,dependent,outward
ZOOKEEPER-3047,ZOOKEEPER-2204,relates to,Reference,outward
ZOOKEEPER-2355,ZOOKEEPER-3040,is caused by,Problem/Incident,inward
ZOOKEEPER-4202,ZOOKEEPER-3037,is related to,Reference,inward
ZOOKEEPER-3033,ZOOKEEPER-3022,is a clone of,Cloners,outward
ZOOKEEPER-3032,ZOOKEEPER-3022,is a clone of,Cloners,outward
ZOOKEEPER-3080,ZOOKEEPER-3032,is cloned by,Cloners,inward
ZOOKEEPER-3031,ZOOKEEPER-3022,is a clone of,Cloners,outward
ZOOKEEPER-3030,ZOOKEEPER-3022,is a clone of,Cloners,outward
ZOOKEEPER-3029,ZOOKEEPER-3022,is a clone of,Cloners,outward
ZOOKEEPER-3171,ZOOKEEPER-3029,is cloned by,Cloners,inward
ZOOKEEPER-3223,ZOOKEEPER-3029,is cloned by,Cloners,inward
ZOOKEEPER-3224,ZOOKEEPER-3029,is cloned by,Cloners,inward
ZOOKEEPER-3225,ZOOKEEPER-3029,is cloned by,Cloners,inward
ZOOKEEPER-3122,ZOOKEEPER-3029,is cloned by,Cloners,inward
ZOOKEEPER-3028,ZOOKEEPER-3029,is depended upon by,dependent,inward
ZOOKEEPER-3028,ZOOKEEPER-3022,is a clone of,Cloners,outward
ZOOKEEPER-3285,ZOOKEEPER-3028,is cloned by,Cloners,inward
ZOOKEEPER-3028,ZOOKEEPER-3022,Dependent,Dependent,outward
ZOOKEEPER-3028,ZOOKEEPER-3029,depends upon,dependent,outward
ZOOKEEPER-3028,ZOOKEEPER-3171,depends upon,dependent,outward
ZOOKEEPER-3026,ZOOKEEPER-2415,relates to,Reference,outward
ZOOKEEPER-3028,ZOOKEEPER-3022,is cloned by,Cloners,inward
ZOOKEEPER-3029,ZOOKEEPER-3022,is cloned by,Cloners,inward
ZOOKEEPER-3030,ZOOKEEPER-3022,is cloned by,Cloners,inward
ZOOKEEPER-3031,ZOOKEEPER-3022,is cloned by,Cloners,inward
ZOOKEEPER-3032,ZOOKEEPER-3022,is cloned by,Cloners,inward
ZOOKEEPER-3033,ZOOKEEPER-3022,is cloned by,Cloners,inward
ZOOKEEPER-3028,ZOOKEEPER-3022,Dependent,Dependent,inward
ZOOKEEPER-1078,ZOOKEEPER-3021,is duplicated by,Duplicate,inward
ZOOKEEPER-2158,ZOOKEEPER-3021,is duplicated by,Duplicate,inward
ZOOKEEPER-3021,ZOOKEEPER-1078,relates to,Reference,outward
ZOOKEEPER-95,ZOOKEEPER-3021,is depended upon by,dependent,inward
ZOOKEEPER-98,ZOOKEEPER-3021,is depended upon by,dependent,inward
ZOOKEEPER-2919,ZOOKEEPER-3018,is related to,Reference,inward
ZOOKEEPER-3016,ZOOKEEPER-2186,Blocked,Blocked,outward
ZOOKEEPER-3004,ZOOKEEPER-3003,relates to,Reference,outward
ZOOKEEPER-3004,ZOOKEEPER-3003,is related to,Reference,inward
ZOOKEEPER-2249,ZOOKEEPER-2994,is related to,Reference,inward
ZOOKEEPER-2991,ZOOKEEPER-2795,contains,Container,outward
ZOOKEEPER-2985,KAFKA-6584,relates to,Reference,outward
ZOOKEEPER-2955,ZOOKEEPER-2983,is related to,Reference,inward
ZOOKEEPER-2982,ZOOKEEPER-1506,relates to,Reference,outward
ZOOKEEPER-2968,ZOOKEEPER-2955,is a clone of,Cloners,outward
ZOOKEEPER-4296,ZOOKEEPER-2966,is duplicated by,Duplicate,inward
ZOOKEEPER-2965,ZOOKEEPER-1998,duplicates,Duplicate,outward
ZOOKEEPER-2968,ZOOKEEPER-2955,is cloned by,Cloners,inward
