Task_ID,Topo_Level,Batch_Index,Solution_Index,Summary,Task_Tag,Priority,Duration_Hours,Assigned_To,Start_Hour,End_Hour,Skill_Match
1148,1,3,4,Inconsistent behavior in autocreation of dataDir and dataLogDir,Bug fixing / Maintenance,Major,3.3000000000000003,A-111,4.2,6.4,0
1150,1,3,4,Znodes deletable by anyone without having the rights to do so,Bug fixing / Maintenance,Major,3.3000000000000003,A-8,4.2,6.4,0
1151,1,3,4,"Exception in Follower.followLeader() where Leader is still running, can make that follower hang in LeaderElection",Bug fixing / Maintenance,Major,3.3000000000000003,A-330,4.2,6.4,0
1152,1,3,4,C implementation of removeWatches,Feature / Improvement Implementation,Major,3.3000000000000003,A-259,4.2,6.4,0
1153,1,3,4,"ZkCli.cmd commands fail with ""'java' is not recognized as an internal or external command""",Bug fixing / Maintenance,Major,2.2,A-167,4.2,6.4,1
1154,1,3,4,Implement Top-N sort operator,Bug fixing / Maintenance,Major,2.2,A-126,4.2,6.4,1
1155,1,3,4,StaticHostProviderTest.testUpdateLoadBalancing times out,Testing & Verification,Major,2.2,A-410,4.2,6.4,1
1156,1,3,4,addrvec_next gets called twice when failing over to the next server,Bug fixing / Maintenance,Major,3.3000000000000003,A-105,4.2,6.4,0
1157,1,3,4,ObserverTest.testObserver fails consistently,Testing & Verification,Major,4.4,A-392,4.2,6.4,0
1159,1,3,4,ZK Shell/Cli not processing commands,Bug fixing / Maintenance,Major,2.2,A-407,4.2,6.4,1
116,1,3,4,"Content needed: ""Handling Watches""",Other,Major,4.4,A-18,4.2,6.4,0
1160,1,3,4,zookeeper-cli does not use STDERR and STDOUT correctly to output information,Bug fixing / Maintenance,Major,3.3000000000000003,A-413,4.2,6.4,0
1163,1,3,4,summertime,Bug fixing / Maintenance,Major,2.2,A-88,4.2,6.4,1
1164,1,3,4,30/6,Bug fixing / Maintenance,Major,3.3000000000000003,A-359,4.2,6.4,0
1165,1,3,4,WatcherTest#testWatchAutoResetWithPending is failing,Testing & Verification,Major,4.4,A-308,4.2,6.4,0
1166,1,3,4,ZKClients are hitting KeeperException$ConnectionLossException due to wrong usage pattern,Documentation,Major,3.3000000000000003,A-151,4.2,6.4,0
1167,1,3,4,zkpython: invalid data in GetData for empty node,Bug fixing / Maintenance,Major,2.2,A-116,4.2,6.4,1
1168,1,3,4,removeWatches doesn't return NOWATCHER when there is no watch set,Bug fixing / Maintenance,Major,2.75,A-360,4.2,6.4,0
1169,1,3,4,RemoveWatches wrongly removes the watcher if multiple watches exists on a path,Bug fixing / Maintenance,Major,2.2,A-331,4.2,6.4,1
117,1,3,4,"Content needed: ""Sync vs Async""",Other,Major,4.4,A-340,4.2,6.4,0
1170,1,3,4,REST contrib module does not include all required files when packaged,Bug fixing / Maintenance,Major,3.3000000000000003,A-347,4.2,6.4,0
1171,1,3,4,Invalid manifest files due to bogus revision property value,Bug fixing / Maintenance,Major,2.2,A-131,4.2,6.4,1
1175,1,3,4,"\,/ 'n;kj kkln. l,   ",Bug fixing / Maintenance,Major,2.2,A-7,4.2,6.4,1
1176,1,3,4,Unit tests should only use build/test/data for data,Testing & Verification,Major,4.4,A-375,4.2,6.4,0
1177,1,3,4,add configurable throttling to the number of snapshots concurrently sent by a leader,Feature / Improvement Implementation,Major,4.4,A-385,4.2,6.4,0
1178,1,3,4,Windows release build of zk client cannot connect to zk server,Bug fixing / Maintenance,Major,2.2,A-216,4.2,6.4,1
1179,1,3,4,Stale data received from sync'd ensemble peer,Bug fixing / Maintenance,Major,4.4,A-50,4.2,6.4,0
118,1,3,4,needed: docs for auth plugin developers ,Documentation,Major,3.3000000000000003,A-188,4.2,6.4,0
1180,1,3,4,Current ZooKeeper C Library (Client) makes a distinction between removing a child node and adding a child node on receiving ZOO_CHILD_EVENT session event,Design & API Evolution,Major,4.4,A-310,4.2,6.4,0
1181,1,3,4,init script needs fixing for ZOOKEEPER-1719,Bug fixing / Maintenance,Major,3.3000000000000003,A-293,4.2,6.4,0
1183,1,3,4,ReconfigRecoveryTest.testNextConfigUnreachable is failing,Testing & Verification,Major,4.4,A-100,4.2,6.4,0
1184,1,3,4,"2014-06-14 12:40:46,886 INFO org.apache.zookeeper.ClientCnxn: Opening socket connection to server  Will not attempt to authenticate using SASL (unknown error)",Design & API Evolution,Major,4.4,A-244,4.2,6.4,0
1185,1,3,4,"""src/contrib/zooinspector/NOTICE.txt"" isn't complying to "".gitattributes"" in branch-3.4",Bug fixing / Maintenance,Major,3.3000000000000003,A-286,4.2,6.4,0
1186,1,3,4,The 2pc picture of zookeeperInternals.pdf may be not correct. ,Feature / Improvement Implementation,Major,4.4,A-44,4.2,6.4,0
1188,1,3,4,Implement a better way to specify joiners,Build & Release Engineering,Major,4.4,A-277,4.2,6.4,0
1189,1,3,4,Enable JMX remote monitoring,Feature / Improvement Implementation,Major,4.4,A-128,4.2,6.4,0
119,1,3,4,needed: docs for JMX,Documentation,Major,3.3000000000000003,A-404,4.2,6.4,0
1190,1,3,4,configBackwardCompatibilityMode breaks compatibility,Bug fixing / Maintenance,Major,2.2,A-362,4.2,6.4,1
1191,1,3,4,Add solution and project files to enable build with current Visual Studio editions (VS 2012/2013) - 32-bit and 64-bit.,Build & Release Engineering,Major,3.3000000000000003,A-214,4.2,6.4,0
1194,1,3,4,"Move zkEnv files to conf folder, since it is expected to be configured by user",Feature / Improvement Implementation,Major,4.4,A-123,4.2,6.4,0
1195,1,3,4,Improve logs in PurgeTxnLog.java to give more details,Feature / Improvement Implementation,Major,2.2,A-417,4.2,6.4,1
1196,1,3,4,NPE in ZooKeeperServerMain.shutdown(),Design & API Evolution,Major,2.75,A-56,4.2,6.4,0
1197,1,3,4,Make JDK 7 the minimum requirement for Zookeeper,Feature / Improvement Implementation,Major,4.4,A-54,4.2,6.4,0
1199,1,3,4,Install could not be done on powerpc Error: Unrecognized opcode: `lock',Bug fixing / Maintenance,Major,2.75,A-223,4.2,6.4,0
12,1,3,4,keeper state inconsistency,Bug fixing / Maintenance,Major,3.3000000000000003,A-201,4.2,6.4,0
1200,1,3,4,VS and line breaks,Bug fixing / Maintenance,Major,3.3000000000000003,A-62,4.2,6.4,0
1201,1,3,4,"Eliminate the temp dynamic config file, find last proposed config in transaction log.",Feature / Improvement Implementation,Major,2.2,A-411,4.2,6.4,1
1202,1,3,4,Make Jetty dependencies optional in ivy.xml,Build & Release Engineering,Major,4.4,A-311,4.2,6.4,0
1203,1,3,4,Fix Port Already In Use for JettyAdminServerTest,Testing & Verification,Major,4.4,A-135,4.2,6.4,0
1205,1,3,4,Fix invalid volatile long/int increment (++),Bug fixing / Maintenance,Major,3.3000000000000003,A-358,4.2,6.4,0
1206,1,3,4,Jetty Server changes broke ibm6 support,Bug fixing / Maintenance,Major,4.4,A-287,4.2,6.4,0
1208,1,3,4,"Turn off ""internationalization warnings"" in findbugs exclude file",Code Refactoring & Cleanup,Major,4.4,A-403,4.2,6.4,0
1209,1,3,4,Calibrate initLimit dynamically,Feature / Improvement Implementation,Major,2.75,A-256,4.2,6.4,0
121,1,3,4,need new sections for basic operations content,Other,Major,2.2,A-247,4.2,6.4,1
1211,1,3,4,"how to draw the figure""ZooKeeper Throughput as the Read-Write Ratio Varies"" ?",Performance Optimization,Major,3.3000000000000003,A-85,4.2,6.4,0
1214,1,3,4,testLeaderTimesoutOnNewQuorum is a flakey test ,Testing & Verification,Major,4.4,A-154,4.2,6.4,0
1217,1,3,4,new test patch to verify dynamic reconfig backward compatibility,Testing & Verification,Major,4.4,A-368,4.2,6.4,0
122,1,3,4,Placeholder sections needed in document for new topics that the umbrella jira discusses,Documentation,Major,3.3000000000000003,A-321,4.2,6.4,0
1220,1,3,4,Backup config files.,Feature / Improvement Implementation,Major,2.2,A-114,4.2,6.4,1
1221,1,3,4,Safely remove client port in old config file on reconfig itself,Design & API Evolution,Major,3.3000000000000003,A-217,4.2,6.4,0
1222,1,3,4,server with a single line server list shouldn't be StandaloneEnabled,Bug fixing / Maintenance,Major,2.2,A-406,4.2,6.4,1
1223,1,3,4,Converting CRLF to LF in DynamicConfigBackwardCompatibilityTest,Testing & Verification,Major,4.4,A-299,4.2,6.4,0
1224,1,3,4,Please provide a parse method with input stream as parameter,Feature / Improvement Implementation,Major,3.3000000000000003,A-355,4.2,6.4,0
1225,1,3,4,Host,Bug fixing / Maintenance,Major,3.3000000000000003,A-261,4.2,6.4,0
1226,1,3,4,Missing fsync() on the logs parent directory,Bug fixing / Maintenance,Major,3.3000000000000003,A-414,4.2,6.4,0
1227,1,3,4,Standalone mode won't take client port from dynamic config,Bug fixing / Maintenance,Major,2.75,A-200,4.2,6.4,0
123,1,3,4,"Some Source Forge Documents did not get moved over: javaExample, zookeeperTutorial, zookeeperInternals",Documentation,Major,2.2,A-419,4.2,6.4,1
1234,1,3,4,Zookeper node fails to boot if writes are reordered,Bug fixing / Maintenance,Major,4.4,A-63,4.2,6.4,0
1235,1,3,4,ZKserver.cmd fails usng the config param ,Bug fixing / Maintenance,Major,2.75,A-115,4.2,6.4,0
1238,1,3,4,"Single-node ejection caused apparent reconnection storm, leading to cluster unresponsiveness",Bug fixing / Maintenance,Major,4.4,A-24,4.2,6.4,0
124,1,3,4,zookeeper_init accepts empty host-port string and returns valid pointer to zhandle_t.,Bug fixing / Maintenance,Major,2.2,A-5,4.2,6.4,1
1245,1,3,4,ZooKeeper methods to wait on client connection (re)establishment.,Design & API Evolution,Major,4.4,A-138,4.2,6.4,0
1248,1,3,4,maxClientCnxns should limit connections for each process rather than ip,Design & API Evolution,Major,3.3000000000000003,A-118,4.2,6.4,0
125,1,3,4,"Array subscript is above array bounds in od_completion(), src/cli.c.",Bug fixing / Maintenance,Major,2.2,A-313,4.2,6.4,1
1250,1,3,4,Compile zookeeper by JDK 7 in default,Bug fixing / Maintenance,Major,2.75,A-130,4.2,6.4,0
1251,1,3,4,Yosemite build failure: htonll conflict,Bug fixing / Maintenance,Major,2.75,A-168,4.2,6.4,0
1252,1,3,4,Unable to delete a node when the node has no children,Bug fixing / Maintenance,Major,2.2,A-262,4.2,6.4,1
1253,1,3,4,test-patch.sh: don't set ulimit -n,Testing & Verification,Major,4.4,A-179,4.2,6.4,0
1254,1,3,4,ZooKeeper should be as fast as Kafka,Feature / Improvement Implementation,Major,4.4,A-282,4.2,6.4,0
1255,1,3,4,rat: exclude *.cer files,Bug fixing / Maintenance,Major,4.4,A-397,4.2,6.4,0
1256,1,3,4,Trace bug in NettyServerCnxnFactory,Bug fixing / Maintenance,Major,2.2,A-183,4.2,6.4,1
1259,1,3,4,ServerCnxnTest.testServerCnxnExpiry failed when using Netty server option,Testing & Verification,Major,3.3000000000000003,A-272,4.2,6.4,0
126,1,3,4,"tests: An explicit include derective is needed for the usage of memcpy(), memset(), strlen(), strdup() and free() functions.",Documentation,Major,3.3000000000000003,A-232,4.2,6.4,0
1262,1,3,4,Update docs for Apache branding and trademark requirements,Documentation,Major,3.3000000000000003,A-222,4.2,6.4,0
1263,1,3,4,Netty Server Should Configure Child Channel Pipeline By Specifying ChannelPipelineFactory,Bug fixing / Maintenance,Major,2.2,A-78,4.2,6.4,1
1265,1,3,4,Utils.bufEquals,Bug fixing / Maintenance,Major,3.3000000000000003,A-82,4.2,6.4,0
1268,1,3,4,Upgrade to jline2 ,Build & Release Engineering,Major,4.4,A-312,4.2,6.4,0
127,1,3,4,Improved version of FLETest,Build & Release Engineering,Major,4.4,A-176,4.2,6.4,0
1270,1,3,4,A zk instance can not be connected for ZooKeeperServer is not running,Bug fixing / Maintenance,Major,2.2,A-210,4.2,6.4,1
1272,1,3,4,C client builds with incorrect error codes in VisualStudio 2010+,Bug fixing / Maintenance,Major,2.2,A-327,4.2,6.4,1
1274,1,3,4,ZooKeeperSaslClient doesn't shut down Login thread,Bug fixing / Maintenance,Major,4.4,A-95,4.2,6.4,0
1275,1,3,4,commitandactivate messages spamming the quorum,Bug fixing / Maintenance,Major,2.75,A-125,4.2,6.4,0
1278,1,3,4,zookeeper client should support custom HostProviders,Design & API Evolution,Major,4.4,A-240,4.2,6.4,0
128,1,3,4,"add new ""releasenotes.xml"" to forrest documentation",Documentation,Major,4.4,A-376,4.2,6.4,0
1280,1,3,4,Not isAlive states should be synchronized in ClientCnxn,Bug fixing / Maintenance,Major,2.2,A-383,4.2,6.4,1
1282,1,3,4,SSL support for ClientCnxnSocketNetty,Bug fixing / Maintenance,Major,2.2,A-163,4.2,6.4,1
1283,1,3,4,jute generated allocate_* functions are not externally visible,Bug fixing / Maintenance,Major,2.75,A-306,4.2,6.4,0
1285,1,3,4,Netty client docs,Documentation,Major,2.2,A-198,4.2,6.4,1
1286,1,3,4,"Documentation of create method is unclear, incorrect, or both",Documentation,Major,3.3000000000000003,A-51,4.2,6.4,0
1288,1,3,4,Allow Zookeeper version string to have underscore '_',Bug fixing / Maintenance,Major,3.3000000000000003,A-23,4.2,6.4,0
1290,1,3,4,Improve exit log messsage of EventThread and SendThread by adding SessionId,Feature / Improvement Implementation,Major,2.75,A-371,4.2,6.4,0
1292,1,3,4,Error:KeeperErrorCode = NoNode,Bug fixing / Maintenance,Major,2.75,A-401,4.2,6.4,0
1294,1,3,4,ZooKeeper C client testing is failing,Testing & Verification,Major,4.4,A-374,4.2,6.4,0
1295,1,3,4,NettyServerCnxn and NIOServerCnxn code should be improved,Design & API Evolution,Major,2.75,A-57,4.2,6.4,0
1296,1,3,4,Provide a way to update the auth info on a connection,Feature / Improvement Implementation,Major,2.75,A-70,4.2,6.4,0
1297,1,3,4,BinaryInputArchive readString should check length before allocating memory,Bug fixing / Maintenance,Major,3.3000000000000003,A-170,4.2,6.4,0
1299,1,3,4,Logging of client address when socket connection established,Design & API Evolution,Major,4.4,A-351,4.2,6.4,0
13,1,3,4,Vector of Integers with Jute,Bug fixing / Maintenance,Major,3.3000000000000003,A-202,4.2,6.4,0
130,1,3,4,Check that election port is present for all servers,Design & API Evolution,Major,2.2,A-204,4.2,6.4,1
1300,1,3,4,Observers losing connection with active ensemble and dont recover,Bug fixing / Maintenance,Major,2.2,A-235,4.2,6.4,1
1301,1,3,4,FollowerZookeeperServer has thousands of outstanding requests stuck in CommitProcessor,Bug fixing / Maintenance,Major,3.3000000000000003,A-86,4.2,6.4,0
1302,1,3,4,X509 Authentication Documentation,Documentation,Major,4.4,A-94,4.2,6.4,0
1304,1,3,4,If JAVA_HOME is not set zk startup and fetching status command execution result misleads user.,Bug fixing / Maintenance,Major,3.3000000000000003,A-342,4.2,6.4,0
1306,1,3,4,Cleanup task fails - java.io.FileNotFoundException: /zookeeper.log (Permission Denied),Bug fixing / Maintenance,Major,2.75,A-322,4.2,6.4,0
1307,1,3,4,Introduce new ZNode type: container,Feature / Improvement Implementation,Major,4.4,A-80,4.2,6.4,0
1309,1,3,4,backupOldConfig() doesn't check for null,Bug fixing / Maintenance,Major,4.4,A-174,4.2,6.4,0
131,1,3,4,forrest build not validated xml of input documents,Documentation,Major,4.4,A-352,4.2,6.4,0
1310,1,3,4,Restarting current leader node sometimes results in a permanent loss of quorum,Bug fixing / Maintenance,Major,3.3000000000000003,A-137,4.2,6.4,0
1311,1,3,4,avoid reverse lookups in QuorumCnxManager,Bug fixing / Maintenance,Major,3.3000000000000003,A-338,4.2,6.4,0
1312,1,3,4,ZK startup failure should be handled with proper error message,Bug fixing / Maintenance,Major,3.3000000000000003,A-323,4.2,6.4,0
1314,1,3,4,Unclear error message should be info not error,Feature / Improvement Implementation,Major,4.4,A-309,4.2,6.4,0
1316,1,3,4,Slider-Zookeeper integration testcase fails with Zookeeper-3.5.0-alpha version,Testing & Verification,Major,2.75,A-165,4.2,6.4,0
1317,1,3,4,"Several test suites are not running during pre-commit, because their names do not end with ""Test"".",Testing & Verification,Major,3.3000000000000003,A-213,4.2,6.4,0
1318,1,3,4,Concurrent Testing Processes and Port Assignments,Testing & Verification,Major,4.4,A-280,4.2,6.4,0
132,1,3,4,Reorg links to docs and navs to docs into related sections,Documentation,Major,4.4,A-155,4.2,6.4,0
1322,1,3,4,client connection hung up because of  dead loop,Bug fixing / Maintenance,Major,4.4,A-196,4.2,6.4,0
1323,1,3,4,"In StandaloneDisabledTest, testReconfig() shouldn't take leaving servers as joining servers",Testing & Verification,Major,4.4,A-15,4.2,6.4,0
1324,1,3,4,Continue supporting prior Ant versions that don't implement the threads attribute for the JUnit task.,Build & Release Engineering,Major,4.4,A-258,4.2,6.4,0
1325,1,3,4,reconfig command completes even if parameter is wrong obviously,Bug fixing / Maintenance,Major,2.75,A-145,4.2,6.4,0
1327,1,3,4,Web Access link broken,Bug fixing / Maintenance,Major,3.3000000000000003,A-395,4.2,6.4,0
1330,1,3,4,Don't include unistd.h in windows,Bug fixing / Maintenance,Major,4.4,A-332,4.2,6.4,0
1332,1,3,4,multiple leaders can be elected when configs conflict,Bug fixing / Maintenance,Major,2.2,A-173,4.2,6.4,1
1337,1,3,4,A .NET C# version of ZooKeeper client,Build & Release Engineering,Major,4.4,A-250,4.2,6.4,0
1338,1,3,4,clock_gettime is not available in os x,Bug fixing / Maintenance,Major,2.2,A-226,4.2,6.4,1
1339,1,3,4,PurgeTxnLog does not correctly purge when snapshots and logs are at different locations,Bug fixing / Maintenance,Major,2.2,A-239,4.2,6.4,1
134,1,3,4,update java example doc to compile with latest zookeeper,Documentation,Major,2.2,A-208,4.2,6.4,1
1343,1,3,4,Four letter command don't have kerberos authentication ,Bug fixing / Maintenance,Major,2.75,A-389,4.2,6.4,0
1345,1,3,4,event might lost before re-watch,Feature / Improvement Implementation,Major,4.4,A-161,4.2,6.4,0
1346,1,3,4,Zookeeper JettyAdminServer server should start on configured IP.,Bug fixing / Maintenance,Major,3.3000000000000003,A-354,4.2,6.4,0
135,1,3,4,Fix terminology in zookeeperAdmin.xml,Bug fixing / Maintenance,Major,2.2,A-64,4.2,6.4,1
1350,1,3,4,modify existing 'configuration' command or add new one to return list of ZooKeeper's ensemble members,Feature / Improvement Implementation,Major,3.3000000000000003,A-356,4.2,6.4,0
1351,1,3,4,stmk four-letter word fails execution at server while reading trace mask argument.,Bug fixing / Maintenance,Major,3.3000000000000003,A-120,4.2,6.4,0
1352,1,3,4,WorkerReceiver's main loop  (in FastLeaderElection's) should break loop upon restart,Bug fixing / Maintenance,Major,3.3000000000000003,A-388,4.2,6.4,0
1353,1,3,4,Several four-letter words are undocumented.,Documentation,Major,4.4,A-49,4.2,6.4,0
1354,1,3,4,ServerSocket opened by ZooKeeperServer cannot use SO_REUSEADDR under Linux,Bug fixing / Maintenance,Major,2.2,A-390,4.2,6.4,1
1357,1,3,4,Port async multi to 3.4 branch,Other,Major,3.3000000000000003,A-178,4.2,6.4,0
1358,1,3,4,JMX State from LocalPeerBean incorrect,Bug fixing / Maintenance,Major,2.2,A-219,4.2,6.4,1
1360,1,3,4,ZooKeeper OSGi bundle is missing package import for org.ietf.jgss.,Bug fixing / Maintenance,Major,2.2,A-83,4.2,6.4,1
1362,1,3,4,SimpleSysTest test cases fails,Testing & Verification,Major,2.75,A-366,4.2,6.4,0
1363,1,3,4,log.zxid file is very large size. It's likely to lead to zk disk space is not enough.,Feature / Improvement Implementation,Major,2.75,A-38,4.2,6.4,0
1365,1,3,4,"C asserts ordering of ping requests, while Java client does not",Bug fixing / Maintenance,Major,2.2,A-164,4.2,6.4,1
1366,1,3,4,CDH 5.4.4 HBASE 1.0.0 with PHX 4.5.0,Bug fixing / Maintenance,Major,3.3000000000000003,A-191,4.2,6.4,0
1368,1,3,4,Make zookeeper server principal configurable at zookeeper client side,Build & Release Engineering,Major,4.4,A-180,4.2,6.4,0
1369,1,3,4,ZooKeeper bin scripts for the Windows needs to be updated,Feature / Improvement Implementation,Major,3.3000000000000003,A-267,4.2,6.4,0
1370,1,3,4,4 letter word commands are slow because these unnecessarily go through Sasl authentication,Bug fixing / Maintenance,Major,2.2,A-295,4.2,6.4,1
1372,1,3,4,NullPointerException  in RemotePeerBean,Bug fixing / Maintenance,Major,2.2,A-365,4.2,6.4,1
1374,1,3,4,Uninvited ZK joins the ensemble,Bug fixing / Maintenance,Major,3.3000000000000003,A-251,4.2,6.4,0
1375,1,3,4,ZooKeeperServerMain is difficult to subclass for unit testing,Testing & Verification,Major,3.3000000000000003,A-19,4.2,6.4,0
1376,1,3,4,Fix RPM package creation on recent distros,Bug fixing / Maintenance,Major,3.3000000000000003,A-109,4.2,6.4,0
1377,1,3,4,4lw command stmk throws NullPointerException,Bug fixing / Maintenance,Major,3.3000000000000003,A-372,4.2,6.4,0
1378,1,3,4,QuorumPeer  loadDataBase() error message is incorrect,Bug fixing / Maintenance,Major,2.75,A-343,4.2,6.4,0
1380,1,3,4,"traceFile property is not used in the ZooKeeper,  it should be removed from documentation",Documentation,Major,2.2,A-320,4.2,6.4,1
1382,1,3,4,"During shutdown, server may fail to ack completed transactions to clients.",Bug fixing / Maintenance,Major,2.2,A-97,4.2,6.4,1
1383,1,3,4,"Support use of SASL ""auth-int"" and ""auth-conf"" quality of protection.",Feature / Improvement Implementation,Major,2.2,A-42,4.2,6.4,1
1385,1,3,4,Sign the download package,Design & API Evolution,Major,4.4,A-147,4.2,6.4,0
1386,1,3,4,Ant target generate-clover-reports is broken,Bug fixing / Maintenance,Major,3.3000000000000003,A-335,4.2,6.4,0
1387,1,3,4,TGT refresh time logic is wrong,Bug fixing / Maintenance,Major,2.2,A-253,4.2,6.4,1
139,1,3,4,the magic number for snapshot and log must be different (currently same),Bug fixing / Maintenance,Major,2.2,A-177,4.2,6.4,1
1390,1,3,4,NullPointerException in LocalPeerBean for ClientAddress,Bug fixing / Maintenance,Major,3.3000000000000003,A-186,4.2,6.4,0
1391,1,3,4,Expose SecureClientPort and SecureClientAddress JMX properties,Design & API Evolution,Major,4.4,A-412,4.2,6.4,0
1392,1,3,4,QuorumPeer does not listen on passed client IP in the constructor,Bug fixing / Maintenance,Major,2.75,A-263,4.2,6.4,0
1393,1,3,4,Some test cases are not running because wrongly named,Testing & Verification,Major,2.75,A-75,4.2,6.4,0
1395,1,3,4,JMX ClientPort from ZooKeeperServerBean incorrect,Bug fixing / Maintenance,Major,2.75,A-159,4.2,6.4,0
1397,1,3,4,Remove file delete duplicate  code from test code,Testing & Verification,Major,4.4,A-369,4.2,6.4,0
1398,1,3,4,Warning messages in the zookeeper logs,Bug fixing / Maintenance,Major,2.2,A-316,4.2,6.4,1
14,1,3,4,Child watches are not triggered when the node is deleted,Bug fixing / Maintenance,Major,2.2,A-238,4.2,6.4,1
1400,1,3,4,assert in setup_random,Bug fixing / Maintenance,Major,2.75,A-21,4.2,6.4,0
1403,1,3,4,C-client session watcher removal is not thread safe,Bug fixing / Maintenance,Major,2.75,A-36,4.2,6.4,0
1406,1,3,4,Connection broken for id 1,Bug fixing / Maintenance,Major,2.2,A-58,4.2,6.4,1
1408,1,3,4,ZooKeeper close API does not close Login thread.,Bug fixing / Maintenance,Major,2.75,A-157,4.2,6.4,0
141,1,3,4,Phantom ephemeral node,Bug fixing / Maintenance,Major,2.2,A-12,4.2,6.4,1
1410,1,3,4,Zookeeper Archives Out Date,Bug fixing / Maintenance,Major,2.75,A-40,4.2,6.4,0
1411,1,3,4,Java Compilation Error in ClientCnxn.java,Bug fixing / Maintenance,Major,3.3000000000000003,A-141,4.2,6.4,0
1412,1,3,4,Jenkins not working due to old SVN,Build & Release Engineering,Major,4.4,A-260,4.2,6.4,0
1413,1,3,4,"Fake ""invalid"" hostnames used in tests are sometimes valid",Testing & Verification,Major,2.75,A-328,4.2,6.4,0
1414,1,3,4,Document differences in ZooKeeper usage on Windows.,Documentation,Major,4.4,A-13,4.2,6.4,0
1417,1,3,4,ServerCnxnFactory.configureSaslLogin() loses stack trace on auth failures,Design & API Evolution,Major,4.4,A-349,4.2,6.4,0
1420,1,3,4,rpm build broke,Bug fixing / Maintenance,Major,3.3000000000000003,A-264,4.2,6.4,0
1421,1,3,4,QuorumCnxManager protocol needs to be upgradable with-in a specific Version,Build & Release Engineering,Major,4.4,A-172,4.2,6.4,0
1422,1,3,4,SaslServer don't keep user information.Cant find who create the znode.,Design & API Evolution,Major,4.4,A-55,4.2,6.4,0
1425,1,3,4,DatadirCleanupManager never created by ZookeeperServerMain,Bug fixing / Maintenance,Major,3.3000000000000003,A-110,4.2,6.4,0
143,1,3,4,SetWatches needs to be the first message after auth messages to the server,Bug fixing / Maintenance,Major,3.3000000000000003,A-124,4.2,6.4,0
1430,1,3,4,Can't access Znodes after adding ACL with SASL,Bug fixing / Maintenance,Major,2.2,A-149,4.2,6.4,1
1436,1,3,4,Server fails to start if there is a zero-length TxnLog file present in the log directory,Bug fixing / Maintenance,Major,2.2,A-10,4.2,6.4,1
1440,1,3,4,ReconfigTest.testPortChange has been failing intermittently,Testing & Verification,Major,2.2,A-6,4.2,6.4,1
1442,1,3,4,Attempt to gracefully stop the ,Feature / Improvement Implementation,Major,4.4,A-67,4.2,6.4,0
1447,1,3,4,Login object in ZooKeeperSaslClient is static,Design & API Evolution,Major,3.3000000000000003,A-189,4.2,6.4,0
1448,1,3,4,ZooKeeper not starting: Follower is ahead of the leader,Bug fixing / Maintenance,Major,2.2,A-184,4.2,6.4,1
1450,1,3,4,Document client side properties,Documentation,Major,4.4,A-59,4.2,6.4,0
1455,1,3,4,zoo_awget() ctx memory does not be freed if callback watcher was not invoked,Bug fixing / Maintenance,Major,4.4,A-297,4.2,6.4,0
1456,1,3,4,zookeeper recipes lock's c implement: function child_floor bug,Bug fixing / Maintenance,Major,2.75,A-60,4.2,6.4,0
1458,1,3,4,email,Bug fixing / Maintenance,Major,2.2,A-384,4.2,6.4,1
1459,1,3,4,"leader zk out of memory,  and leader db lastZxid is not update when process set data. ",Bug fixing / Maintenance,Major,3.3000000000000003,A-298,4.2,6.4,0
1460,1,3,4,ContainerManager doesn't close the Timer it creates when stop() is called,Bug fixing / Maintenance,Major,2.2,A-275,4.2,6.4,1
1461,1,3,4,ZooKeeperSaslServer: allow user principals in subject,Build & Release Engineering,Major,4.4,A-252,4.2,6.4,0
1467,1,3,4,The order of asynchronous setACL is not correct.,Bug fixing / Maintenance,Major,3.3000000000000003,A-127,4.2,6.4,0
1468,1,3,4,C API maps getaddrinfo() transient and permanent failures to the same value,Bug fixing / Maintenance,Major,3.3000000000000003,A-211,4.2,6.4,0
1469,1,3,4,Socket leak in QuorumCnxManager connectOne,Bug fixing / Maintenance,Major,2.75,A-74,4.2,6.4,0
147,1,3,4,nullpointerexception if election port is not specified.,Bug fixing / Maintenance,Major,2.75,A-241,4.2,6.4,0
1470,1,3,4,Invalid Memory Access (SEGFAULT) and undefined behaviour in c client,Bug fixing / Maintenance,Major,3.3000000000000003,A-305,4.2,6.4,0
1471,1,3,4,Fix NULL handling for getlogin() call,Bug fixing / Maintenance,Major,2.2,A-20,4.2,6.4,1
1474,1,3,4,Zookeeper adds  good delay when one of the quorum host is not reachable,Bug fixing / Maintenance,Major,3.3000000000000003,A-325,4.2,6.4,0
1475,1,3,4,Expose result of reconfiguration via JMX,Feature / Improvement Implementation,Major,4.4,A-11,4.2,6.4,0
1478,1,3,4,do not make use of system properties for security configuration,Bug fixing / Maintenance,Major,3.3000000000000003,A-61,4.2,6.4,0
148,1,3,4,Require Java 6,Project / General Task,Major,4.4,A-32,4.2,6.4,0
1487,1,3,4,SetQuota and DelQuota,Bug fixing / Maintenance,Major,3.3000000000000003,A-46,4.2,6.4,0
1488,1,3,4,infinite loop in ZK re-login,Bug fixing / Maintenance,Major,3.3000000000000003,A-166,4.2,6.4,0
1493,1,3,4,Add 'electionTimeTaken' value in LeaderMXBean and FollowerMXBean,Feature / Improvement Implementation,Major,3.3000000000000003,A-71,4.2,6.4,0
