Task_ID,Topo_Level,Batch_Index,Summary,Task_Tag,Priority,Duration_Hours,Assigned_To,Start_Hour,End_Hour,Skill_Match,Topo_Order
1791,1,3,ant docs fails when Java 1.9 is present on my system,Documentation,Major,4.4,A-317,5.0,9.4,0,1243
1792,1,3,"core in netlink with ""Unexpected error 9 on netlink descriptor 20"" error",Bug fixing / Maintenance,Major,2.2,A-19,5.5,7.7,1,1244
1793,1,3,CMake should not force static CRT linking,Bug fixing / Maintenance,Major,2.2,A-336,3.6,5.800000000000001,1,1245
1797,1,3,Upgrade branches 3.5 and trunk to Java 1.8,Build & Release Engineering,Major,4.4,A-76,5.0,9.4,0,1246
1798,1,3,ant package does not fail if javadoc generation fails,Documentation,Major,4.4,A-335,5.300000000000001,9.700000000000001,0,1247
1799,1,3,create jenkins jobs to test java 6 for branch 3.4,Testing & Verification,Major,4.4,A-65,6.0,10.4,0,1248
18,1,3,FUSE for ZooKeeper,Feature / Improvement Implementation,Major,4.4,A-347,4.1,8.5,0,1249
1802,1,3,Potential NPE in SaslQuorumAuthLearner#authenticate and SaslQuorumAuthServer#authenticate,Bug fixing / Maintenance,Major,2.2,A-79,3.6,5.800000000000001,1,1250
1803,1,3,Potential NPE in Observer#observeLeader and Follower#followLeader,Bug fixing / Maintenance,Major,2.75,A-213,4.6,7.35,0,1251
1804,1,3,"Some NPEs, maybe",Bug fixing / Maintenance,Major,3.3000000000000003,A-135,5.5,8.8,0,1252
1805,1,3,Fix unit test: testDataDirAndDataLogDir should not use hardcode test folders,Testing & Verification,Major,3.3000000000000003,A-404,4.1,7.4,0,1253
1806,1,3,watch can be added to non-existed path by exist command,Bug fixing / Maintenance,Major,2.2,A-383,4.2,6.4,1,1254
1808,1,3,Follower QuorumCnxManager$Listener thread died due to incorrect client packet,Bug fixing / Maintenance,Major,3.3000000000000003,A-298,5.5,8.8,0,1255
1810,1,3,Add a metric to track number of slow fsyncs,Performance Optimization,Major,4.4,A-288,6.0,10.4,0,1256
1812,1,3,C++ Client return sub paths in String_vector illegal after zoo_get_children completed with ZOK,Bug fixing / Maintenance,Major,2.2,A-116,4.2,6.4,1,1257
1814,1,3,ReadOnlyModeTest  is using Thread deprecated API.,Testing & Verification,Major,4.4,A-88,3.6,8.0,0,1258
1815,1,3,Accidently removed public API of FileTxnLog.setPreallocSize(),Bug fixing / Maintenance,Major,2.75,A-285,4.0,6.75,0,1259
1817,1,3,Cleanup some nitpicks in TTL implementation,Bug fixing / Maintenance,Major,3.3000000000000003,A-31,6.4,9.700000000000001,0,1260
1818,1,4,TxnLogToolkit uses Scanner badly,Bug fixing / Maintenance,Major,3.3000000000000003,A-109,10.4,13.700000000000001,0,1261
1821,1,4,QuorumKerberosHostBasedAuthTest fails on Linux box: Unable to parse:includedir /etc/krb5.conf.d/,Testing & Verification,Major,2.2,A-319,6.2,8.4,1,1262
1822,1,4,OutOfMemoryError exceptions in Jenkins when running tests,Build & Release Engineering,Major,2.2,A-408,6.4,8.600000000000001,1,1263
1823,1,4,NullPointerException and continuous EndOfStreamException warnings in ZooKeeper stdout after stop and start of ZooKeeper,Bug fixing / Maintenance,Major,3.3000000000000003,A-54,9.3,12.600000000000001,0,1264
1825,1,4,would zookeeper transaction(multi) block the concurrent read?,Feature / Improvement Implementation,Major,2.75,A-96,8.3,11.05,0,1265
1828,1,4,ipv6 detection in configure.ac is broken,Bug fixing / Maintenance,Major,2.2,A-203,6.2,8.4,1,1266
183,1,4,there is currently no way for a user to test session expiration in their code,Testing & Verification,Major,3.3000000000000003,A-219,5.800000000000001,9.100000000000001,0,1267
1838,1,4,Expose on JMX of Followers the id of the current leader,Feature / Improvement Implementation,Major,3.3000000000000003,A-103,8.3,11.600000000000001,0,1268
1849,1,4,Step 1.5 - Separate jute structure,Other,Major,4.4,A-297,9.3,13.700000000000001,0,1269
185,1,4,support use of JMX to manage log4j configuration at runtime,Feature / Improvement Implementation,Major,2.2,A-47,7.25,9.45,1,1270
1854,1,4,[server] Lack of write timeouts causes quorum to stuck,Bug fixing / Maintenance,Major,3.3000000000000003,A-392,8.8,12.100000000000001,0,1271
1855,1,4,Fix findbug warning introduced by ZOOKEEPER-3084.,Bug fixing / Maintenance,Major,3.3000000000000003,A-194,8.8,12.100000000000001,0,1272
186,1,4,"Review logging level for WARN/ERROR log messages, some misclassified",Bug fixing / Maintenance,Major,3.3000000000000003,A-186,8.3,11.600000000000001,0,1273
1862,1,4,Leader should not leak LearnerHandler threads,Bug fixing / Maintenance,Major,2.2,A-83,6.95,9.15,1,1274
1864,1,4,Add additional server metrics,Design & API Evolution,Major,2.2,A-7,6.2,8.4,1,1275
1865,1,4,ZooKeeper cluster is unavailable for session_timeout time due to network partition in a three-node environment.   ,Bug fixing / Maintenance,Major,2.75,A-401,5.800000000000001,8.55,0,1276
1868,1,4,Character coding problem occur when create a node using python3,Bug fixing / Maintenance,Major,3.3000000000000003,A-367,8.9,12.200000000000001,0,1277
1869,1,4,"Zookeeper client supports IPv6 address and document the ""IPV6 feature""",Documentation,Major,4.4,A-67,10.4,14.8,0,1278
1871,1,4,Avoid long unavailable time due to voter changed mind when activating the leader during election,Feature / Improvement Implementation,Major,2.2,A-362,6.2,8.4,1,1279
1879,1,4,Verify build after maven migration and the end artifact,Build & Release Engineering,Major,2.2,A-411,5.800000000000001,8.0,1,1280
1880,1,4,MetricsProvider Lifecycle in ZooKeeper Server,Design & API Evolution,Major,3.3000000000000003,A-221,7.5,10.8,0,1281
1884,1,4,Improve ZK Client resiliency by throwing a jute.maxbuffer size exception before sending a request to server,Design & API Evolution,Major,2.2,A-204,5.800000000000001,8.0,1,1282
1885,1,4,What is the amount of zookeeper source code?,Feature / Improvement Implementation,Major,4.4,A-254,9.3,13.700000000000001,0,1283
189,1,4,document the recommended values for server id's,Documentation,Major,3.3000000000000003,A-380,9.100000000000001,12.400000000000002,0,1284
1890,1,4,Potential race condition with Quorum Peer mutual authentication via SASL,Bug fixing / Maintenance,Major,3.3000000000000003,A-420,7.9,11.200000000000001,0,1285
1891,1,4,Zookeeper is not getting started because server folder is not present in the jre/bin for version 1.8.0_181 on 32 bit machine,Bug fixing / Maintenance,Major,3.3000000000000003,A-227,8.600000000000001,11.900000000000002,0,1286
1896,1,4,Enable server tracking client information,Design & API Evolution,Major,4.4,A-181,10.700000000000001,15.100000000000001,0,1287
19,1,4,monitoring and management via JMX,Feature / Improvement Implementation,Major,3.3000000000000003,A-9,9.3,12.600000000000001,0,1288
1901,1,4,Create MarkDown files and build process for them,Build & Release Engineering,Major,2.2,A-410,6.2,8.4,1,1289
1902,1,4,Update release process to use the MarkDown solution,Build & Release Engineering,Major,2.2,A-290,6.2,8.4,1,1290
1907,1,4,Flaky: ClientRequestTimeoutTest.testClientRequestTimeout,Testing & Verification,Major,4.4,A-24,10.4,14.8,0,1291
1909,1,4,Refactor QuorumPeerMainTest.java: move commonly used functions to base class,Testing & Verification,Major,4.4,A-291,10.4,14.8,0,1292
1910,1,4,Broken lock semantics in C client lock-recipe,Bug fixing / Maintenance,Major,3.3000000000000003,A-187,7.9,11.200000000000001,0,1293
1913,1,4,Java 9: X509UtilTest.testCreateSSLContextWithoutTrustStorePassword fails,Testing & Verification,Major,4.4,A-394,8.3,12.700000000000001,0,1294
1917,1,4,Quorum TLS - fix port unification to allow rolling upgrades,Bug fixing / Maintenance,Major,3.3000000000000003,A-248,10.700000000000001,14.000000000000002,0,1295
1919,1,4,Quorum TLS - test improvements,Testing & Verification,Major,4.4,A-375,9.3,13.700000000000001,0,1296
1920,1,4,Quorum TLS - add SSL config options,Other,Major,4.4,A-46,7.9,12.3,0,1297
1924,1,4,ZOOKEEPER-2355 broke Curator TestingQuorumPeerMain,Testing & Verification,Major,3.3000000000000003,A-167,7.4,10.700000000000001,0,1298
1926,1,4,Use the same method to generate website as documentation,Documentation,Major,2.75,A-10,6.4,9.15,0,1299
1928,1,4,Support new configuration syntax for resilient network feature,Bug fixing / Maintenance,Major,2.75,A-242,6.85,9.6,0,1300
193,1,4,KeeperState missing javadoc for values,Documentation,Major,4.4,A-282,8.3,12.700000000000001,0,1301
1932,1,4,TLS - disable client-initiated renegotiation,Design & API Evolution,Major,2.75,A-216,6.2,8.95,0,1302
1934,1,4,Unable to produce verbose logs of Zookeeper,Bug fixing / Maintenance,Major,2.2,A-253,5.800000000000001,8.0,1,1303
1939,1,4,Can't use Active Directory for Kerberos Authentication,Bug fixing / Maintenance,Major,3.3000000000000003,A-44,8.3,11.600000000000001,0,1304
194,1,4,java client incorrectly generating syncdisconnected event when in disconnected state,Bug fixing / Maintenance,Major,2.75,A-324,8.4,11.15,0,1305
1941,1,4,New `getEphemerals` api to get all the ephemeral nodes created by the session,Design & API Evolution,Major,4.4,A-298,8.8,13.200000000000001,0,1306
1943,1,4,Fix website with adding doap.rdf back,Bug fixing / Maintenance,Major,4.4,A-287,8.9,13.3,0,1307
1946,1,4,zk server reopened，the interval for observer connect to the new leader is too long，then session expired,Bug fixing / Maintenance,Major,3.3000000000000003,A-326,8.8,12.100000000000001,0,1308
195,1,4,tostring on jute generated objects can cause NPE,Bug fixing / Maintenance,Major,3.3000000000000003,A-257,8.8,12.100000000000001,0,1309
1950,1,4,Flaky: multiple intermittent segfaults in C++ tests,Testing & Verification,Major,4.4,A-88,8.0,12.4,0,1310
1954,1,4,"Activate C Client with a profile, disabled by default",Design & API Evolution,Major,3.3000000000000003,A-279,10.4,13.700000000000001,0,1311
1955,1,4,Address Spotbugs: DM_DEFAULT_ENCODING issues,Bug fixing / Maintenance,Major,3.3000000000000003,A-363,7.4,10.700000000000001,0,1312
1958,1,4,Add Apache NetBeans Maven project files to .gitignore,Build & Release Engineering,Major,3.3000000000000003,A-232,8.75,12.05,0,1313
1960,1,4,Run github pre-commit hook tests on 4 threads,Testing & Verification,Major,4.4,A-63,10.4,14.8,0,1314
1961,1,4,Add Travis-CI configuration file,Build & Release Engineering,Major,2.75,A-6,6.95,9.7,0,1315
1962,1,4,Enable secure processing and disallow DTDs in the SAXParserFactory,Feature / Improvement Implementation,Major,3.3000000000000003,A-414,10.200000000000001,13.500000000000002,0,1316
1963,1,4,Upgrade BouncyCastle,Build & Release Engineering,Major,2.2,A-328,5.800000000000001,8.0,1,1317
1965,1,4,"Add rel=""noopener noreferrer"" to target blank link in zookeeper-contrib-huebrowser",Feature / Improvement Implementation,Major,2.2,A-131,8.0,10.2,1,1318
1968,1,4,Update C client for the new getEphemerals api,Design & API Evolution,Major,4.4,A-82,10.700000000000001,15.100000000000001,0,1319
197,1,4,getChildren can fail for large numbers of children,Bug fixing / Maintenance,Major,2.75,A-153,6.75,9.5,0,1320
1972,1,4,"Publish more stats when learner gets a diff, full snapshot, or does a truncate when it connects with the leader",Feature / Improvement Implementation,Major,2.75,A-50,10.4,13.15,0,1321
1973,1,4,New lest admin command to get leader election time,Feature / Improvement Implementation,Major,3.3000000000000003,A-364,7.25,10.55,0,1322
1974,1,4,EmbeddedZookeeper does not delete temp directory on shutdown in Windows,Bug fixing / Maintenance,Major,2.75,A-213,7.35,10.1,0,1323
1975,1,4,Avoid reverting the cversion and pzxid during replaying txns with fuzzy snapshot,Build & Release Engineering,Major,2.75,A-384,6.4,9.15,0,1324
1976,1,4,Add new server metric types: percentile counter and counter set,Design & API Evolution,Major,4.4,A-142,8.9,13.3,0,1325
1979,1,4,Drop 'beta' qualifier from Branch 3.5,Project / General Task,Major,2.75,A-104,6.2,8.95,0,1326
198,1,4,Zookeeper c client build should not depend on CPPUNIT,Bug fixing / Maintenance,Major,2.75,A-157,9.4,12.15,0,1327
1981,1,4,Enable OWASP checks  to Maven build,Build & Release Engineering,Major,4.4,A-165,9.9,14.3,0,1328
1983,1,4,create a separate document:client.md about the usage of the client.,Documentation,Major,2.2,A-2,6.2,8.4,1,1329
1984,1,4,Open JDK 11 support in Zookeeper,Bug fixing / Maintenance,Major,2.75,A-391,9.4,12.15,0,1330
1986,1,4,Illegal reflective access in zookeer's kerberosUtil,Feature / Improvement Implementation,Major,2.75,A-256,6.75,9.5,0,1331
1988,1,4,ZooKeeper Java client blocks for a very long time.,Bug fixing / Maintenance,Major,4.4,A-361,8.8,13.200000000000001,0,1332
1990,1,4,Testable facade would benefit from a queueEvent() method,Testing & Verification,Major,2.2,A-22,6.2,8.4,1,1333
1991,1,4,Publish metrics for connected clients with user stats,Design & API Evolution,Major,4.4,A-129,5.800000000000001,10.200000000000001,0,1334
1992,1,4,Add new maven profile for PR tests,Build & Release Engineering,Major,4.4,A-105,8.8,13.200000000000001,0,1335
1995,1,4,Use CompositeByteBuf to queue data in NettyServerCnxn,Design & API Evolution,Major,3.3000000000000003,A-236,7.4,10.700000000000001,0,1336
1996,1,4,"Fix release targets: package, tar, mvn-deploy",Bug fixing / Maintenance,Major,2.2,A-77,6.2,8.4,1,1337
1999,1,4,Maven sources are not buildable if not linked to a git respotiory,Bug fixing / Maintenance,Major,2.2,A-1,6.2,8.4,1,1338
2,1,4,Synchronization issues in QuorumPeer and FastLeader election,Bug fixing / Maintenance,Major,2.75,A-94,8.75,11.5,0,1339
20,1,4,Unique DB identifiers for servers and clients,Design & API Evolution,Major,4.4,A-244,9.3,13.700000000000001,0,1340
200,1,4,Bug in FastLeaderElection,Bug fixing / Maintenance,Major,2.2,A-369,9.4,11.600000000000001,1,1341
2000,1,4,Maven tests fail on branch-3.4,Testing & Verification,Major,3.3000000000000003,A-91,7.35,10.65,0,1342
2001,1,4,ClientCnxn xid rollover can break sessions,Bug fixing / Maintenance,Major,4.4,A-272,10.4,14.8,0,1343
2002,1,4,a big refactor for the documetations,Documentation,Major,2.2,A-314,6.2,8.4,1,1344
2003,1,4,Tests fails on 3.4 if running with surefire,Testing & Verification,Major,2.75,A-275,7.65,10.4,0,1345
2007,1,4,Throw KeeperException with path in DataTree operations,Feature / Improvement Implementation,Major,2.75,A-29,8.9,11.65,0,1346
201,1,4,Bookkeeper contribution,Feature / Improvement Implementation,Major,3.3000000000000003,A-89,9.0,12.3,0,1347
2010,1,4,Cannot join quorum due to Quorum SSLSocket connection not closed explicitly when there is handshake issue,Bug fixing / Maintenance,Major,3.3000000000000003,A-191,8.8,12.100000000000001,0,1348
2011,1,4,A list of improvement and bug fixs for the CLI of ZooKeeper,Bug fixing / Maintenance,Major,2.75,A-311,7.75,10.5,0,1349
2012,1,4,"add a new CLI: ""ll"" to show the nodes vertically",Other,Major,4.4,A-405,6.0,10.4,0,1350
2017,1,4,Add DEBUG logs in zoo_* c client lib,Design & API Evolution,Major,4.4,A-43,7.35,11.75,0,1351
2020,1,4,Upgrade Jetty to 9.4.15.v20190215,Build & Release Engineering,Major,3.3000000000000003,A-412,10.4,13.700000000000001,0,1352
2023,1,4,Exceptions in callbacks should be handlable by the application,Feature / Improvement Implementation,Major,3.3000000000000003,A-48,9.4,12.700000000000001,0,1353
2026,1,4,[CLI way]Add a complete backup mechanism for zookeeper internal,Feature / Improvement Implementation,Major,4.4,A-124,7.800000000000001,12.200000000000001,0,1354
2028,1,4,Leader election port stop listen when hostname unresolvable for some time ,Bug fixing / Maintenance,Major,2.2,A-28,7.75,9.95,1,1355
2029,1,4,./zkServer.sh status failed when reconfig don't write the clientPort into the zoo.cfg,Bug fixing / Maintenance,Major,2.75,A-418,7.75,10.5,0,1356
203,1,4,autoreconf fails for /zookeeper-3.0.1/src/c/,Bug fixing / Maintenance,Major,2.75,A-36,8.4,11.15,0,1357
2035,1,4,[zookeeper-docs]:the index.md's navigation is broken,Documentation,Major,4.4,A-304,10.4,14.8,0,1358
2037,1,4,TxnLogToolkit should print multi transactions readably,Feature / Improvement Implementation,Major,4.4,A-393,10.4,14.8,0,1359
2038,1,4,Detect if txnlogs and / or snapshots is deleted under a running ZK instance,Feature / Improvement Implementation,Major,4.4,A-127,9.4,13.8,0,1360
2040,1,4,"Leader election terminated, two leaders or not following leader or not having state",Bug fixing / Maintenance,Major,2.2,A-70,7.2,9.4,1,1361
2041,1,4,Maven build failed with user or group id is too big ,Bug fixing / Maintenance,Major,4.4,A-35,10.4,14.8,0,1362
2044,1,4,write a new script:zkSnapShotToolkit.sh to encapsulate SnapshotFormatter and doc the usage,Documentation,Major,4.4,A-300,9.4,13.8,0,1363
2045,1,4,Improve PathTrie Consistency ,Feature / Improvement Implementation,Major,2.2,A-320,5.800000000000001,8.0,1,1364
2048,1,4,Migrate qa-test-pullrequest ant task to maven,Build & Release Engineering,Major,4.4,A-135,8.8,13.200000000000001,0,1365
205,1,4,the stat command does not return the correct mode,Bug fixing / Maintenance,Major,3.3000000000000003,A-169,8.8,12.100000000000001,0,1366
2051,1,4,Request throttling in Netty is not working as expected and could cause direct buffer OOM issue ,Bug fixing / Maintenance,Major,2.75,A-322,9.0,11.75,0,1367
2055,1,4,Create a simple checkstyle file,Project / General Task,Major,4.4,A-128,9.9,14.3,0,1368
2056,1,4,Compile with strict options in order to check code quality,Feature / Improvement Implementation,Major,4.4,A-246,8.8,13.200000000000001,0,1369
2058,1,4,"Zookeeper 3.4.14 Maven jar pulls in spotbugs-annotations, which is under LGPL license",Bug fixing / Maintenance,Major,2.75,A-74,7.35,10.1,0,1370
206,1,4,Make GenerateLoad use InstanceContainers,Feature / Improvement Implementation,Major,4.4,A-378,10.4,14.8,0,1371
2060,1,4,Maven release artifacts cleanup,Build & Release Engineering,Major,3.3000000000000003,A-389,7.75,11.05,0,1372
2061,1,4,Remove SVN specific revision generation,Build & Release Engineering,Major,3.3000000000000003,A-273,6.2,9.5,0,1373
2062,1,4,Port unification for admin server,Design & API Evolution,Major,4.4,A-179,9.4,13.8,0,1374
2063,1,4,Cleanup pom.xml in order to let Maven clients import as few dependencies as possible,Build & Release Engineering,Major,4.4,A-57,9.9,14.3,0,1375
2066,1,4,Docs enhancements for 3.5 release,Documentation,Major,3.3000000000000003,A-353,6.7,10.0,0,1376
207,1,4,Cleanup and fixes to BookKeeper,Bug fixing / Maintenance,Major,3.3000000000000003,A-305,6.9,10.200000000000001,0,1377
2076,1,4,Drop unused CSVInputArchive and XMLInputArchive,Feature / Improvement Implementation,Major,3.3000000000000003,A-240,7.300000000000001,10.600000000000001,0,1378
2077,1,4,Read-only file system may make the whole ZooKeeper cluster to be unavailable.,Bug fixing / Maintenance,Major,3.3000000000000003,A-277,7.800000000000001,11.100000000000001,0,1379
208,1,4,add debug messages to nioserver select loop.,Design & API Evolution,Major,3.3000000000000003,A-188,8.8,12.100000000000001,0,1380
2081,1,4,API docs are incorrectly linked in release artifacts,Documentation,Major,3.3000000000000003,A-396,10.4,13.700000000000001,0,1381
2083,1,4,Remove logging in getGlobalOutstandingLimit for optimal performance.,Bug fixing / Maintenance,Major,2.2,A-121,6.2,8.4,1,1382
2086,1,4,BouncyCastle upgrade to 1.61 might cause flaky test issues,Testing & Verification,Major,4.4,A-270,9.9,14.3,0,1383
209,1,4,regression for legacy code using KeeperException.Code constants (due to 246),Bug fixing / Maintenance,Major,3.3000000000000003,A-255,11.3,14.600000000000001,0,1384
2090,1,4,Compile Java code with -Xdoclint,Documentation,Major,4.4,A-158,8.3,12.700000000000001,0,1385
2092,1,4,Bad signature of tarball 3.5.5 on EU mirror,Bug fixing / Maintenance,Major,3.3000000000000003,A-252,9.3,12.600000000000001,0,1386
2095,1,4,add the new doc:zookeeperProtocols to introduce the implementation details of ZAB comparing with raft,Documentation,Major,4.4,A-162,9.3,13.700000000000001,0,1387
2096,1,4,Improve quorum throughput through eager ACL checks of requests on local servers,Performance Optimization,Major,4.4,A-260,10.4,14.8,0,1388
2097,1,4,"With newer ZK C Client and older ZK server, recv_buffer() could potentially return 0 continuously on non-blocking socket",Bug fixing / Maintenance,Major,3.3000000000000003,A-359,7.4,10.700000000000001,0,1389
21,1,4,CRCs for ZooKeeper data,Feature / Improvement Implementation,Major,3.3000000000000003,A-288,10.4,13.700000000000001,0,1390
210,1,4,commit configure scripts (autotools) to svn for c projects and include in release,Build & Release Engineering,Major,3.3000000000000003,A-299,6.4,9.700000000000001,0,1391
2101,1,4,Observability improvement: provide top N read / write path queries,Feature / Improvement Implementation,Major,3.3000000000000003,A-110,9.3,12.600000000000001,0,1392
2103,1,4,zkpython build broken after maven migration,Bug fixing / Maintenance,Major,3.3000000000000003,A-161,10.4,13.700000000000001,0,1393
2105,1,4,client session expired after timeout after errors and warning logs in zk server logs,Bug fixing / Maintenance,Major,2.2,A-284,5.800000000000001,8.0,1,1394
2108,1,4,Observability improvements on client / server connection close,Design & API Evolution,Major,2.75,A-342,9.4,12.15,0,1395
2111,1,4,Add support for PKCS12 trust/key stores,Other,Major,4.4,A-185,8.3,12.700000000000001,0,1396
2112,1,4,Latest stable version will not start on Windows Server 2016 (DataCenter edition) and Java 8,Testing & Verification,Major,4.4,A-154,9.4,13.8,0,1397
2114,1,4,Enable UnusedImports and RedundantImport checkstyle rules,Feature / Improvement Implementation,Major,2.2,A-156,7.25,9.45,1,1398
2115,1,4,add a doc: zookeeperMonitor.md,Documentation,Major,3.3000000000000003,A-38,7.800000000000001,11.100000000000001,0,1399
2116,1,4,Introduce MessageTracker to assist debug leader and leaner connectivity issues,Feature / Improvement Implementation,Major,3.3000000000000003,A-354,7.800000000000001,11.100000000000001,0,1400
2117,1,4,Zero Configuration Discovery of ZooKeeper Quorum,Feature / Improvement Implementation,Major,3.3000000000000003,A-228,9.9,13.200000000000001,0,1401
2118,1,4,Allow Quorum Leader to Register with Another Quorum,Other,Major,4.4,A-357,9.3,13.700000000000001,0,1402
2119,1,4,Quorum TLS (umbrella),Project / General Task,Major,4.4,A-112,9.0,13.4,0,1403
212,1,4,document or change memory allocations in C API completion handling,Documentation,Major,3.3000000000000003,A-249,8.200000000000001,11.500000000000002,0,1404
2121,1,4,Java 13 build failure on trunk: UnifiedServerSocketTest.testConnectWithoutSSLToStrictServer,Build & Release Engineering,Major,4.4,A-234,10.4,14.8,0,1405
2122,1,4,Service temporarily unavailable due to an ongoing leader election. Please refresh,Bug fixing / Maintenance,Major,3.3000000000000003,A-101,9.3,12.600000000000001,0,1406
2124,1,4,ZK 3.5.5 : Dynamic SecureClientPort and Server Specs,Design & API Evolution,Major,4.4,A-132,10.4,14.8,0,1407
2126,1,4,Zookeeper 3.4.13: keeps crashing after a repave in cloudnative environment.,Bug fixing / Maintenance,Major,3.3000000000000003,A-372,9.3,12.600000000000001,0,1408
2127,1,4,Drop Java 9 support,Project / General Task,Major,4.4,A-80,9.9,14.3,0,1409
2128,1,4,Enable warning messages in maven compiler plugin,Build & Release Engineering,Major,2.75,A-276,7.500000000000001,10.25,0,1410
2129,1,4,enfore checkstyle in the zookeeper-server module and clean the package:admin and client,Design & API Evolution,Major,2.75,A-175,5.800000000000001,8.55,0,1411
213,1,4,adopt APR-style versioning and compatibility guidelines for C API,Documentation,Major,3.3000000000000003,A-73,6.8,10.1,0,1412
2130,1,4,Checkstyle rules for ensure proper javadocs,Documentation,Major,2.2,A-417,6.4,8.600000000000001,1,1413
2133,1,4,Treat check request as a write request which needs to wait for the check txn commit from leader,Feature / Improvement Implementation,Major,2.2,A-4,6.2,8.4,1,1414
2134,1,4,Improving successful TLS handshake throughput with concurrent control,Performance Optimization,Major,4.4,A-207,8.8,13.200000000000001,0,1415
2135,1,4,Identify client request for quota control,Design & API Evolution,Major,4.4,A-350,8.8,13.200000000000001,0,1416
2139,1,4,SASL (Kerberos) Authentication with SSL for clients and Quorum,Design & API Evolution,Major,4.4,A-76,9.4,13.8,0,1417
214,1,4,"some excecutables (scripts typ.) are not marked as such in tar generated by ""ant tar""",Bug fixing / Maintenance,Major,3.3000000000000003,A-312,8.8,12.100000000000001,0,1418
2140,1,4,Improve the throughput by optimizing the synchronization around outstandingChanges,Performance Optimization,Major,4.4,A-301,9.9,14.3,0,1419
2144,1,4,Zookeeper followers not reflecting writes (after months),Bug fixing / Maintenance,Major,3.3000000000000003,A-137,10.4,13.700000000000001,0,1420
2145,1,4,Specify commitLogCount value using a system property,Build & Release Engineering,Major,2.2,A-222,6.75,8.95,1,1421
2146,1,4,Deflake testConcurrentRequestProcessingInCommitProcessor in CommitProcessorMetricsTest,Testing & Verification,Major,2.75,A-173,6.75,9.5,0,1422
2147,1,4,No need to depend on netty-all (SSL),Feature / Improvement Implementation,Major,4.4,A-388,9.3,13.700000000000001,0,1423
215,1,4,server startup scripts fail on a mac.,Bug fixing / Maintenance,Major,2.2,A-30,6.2,8.4,1,1424
2150,1,4,In zookeeper-jute project generated source should not be in target\classes folder,Bug fixing / Maintenance,Major,2.75,A-360,9.15,11.9,0,1425
2151,1,4, Improving the ZAB UPTODATE semantic to only issue it to learner when there is limited lagging,Feature / Improvement Implementation,Major,2.2,A-374,6.35,8.55,1,1426
2154,1,4,An information leakage from FileTxnSnapLog to log:,Bug fixing / Maintenance,Major,3.3000000000000003,A-141,7.75,11.05,0,1427
2156,1,4,Revisit name patterns,Feature / Improvement Implementation,Major,4.4,A-113,10.4,14.8,0,1428
2158,1,4,Revisit log format,Feature / Improvement Implementation,Major,4.4,A-385,10.15,14.55,0,1429
216,1,4,zk jmx code is calling printStackTrace when creating bean name (should not be),Bug fixing / Maintenance,Major,4.4,A-55,8.5,12.9,0,1430
2160,1,4,Remove 'membership:' string from output of 'conf' 4lw,Project / General Task,Major,4.4,A-166,8.3,12.700000000000001,0,1431
2161,1,4,Real time data integrity check during broadcast time,Other,Major,3.3000000000000003,A-8,8.8,12.100000000000001,0,1432
2162,1,4,Use client certificate SAN list for X.509 ACL AuthZ,Design & API Evolution,Major,2.2,A-177,6.2,8.4,1,1433
2163,1,4,Zookeeper not working with enabling ssl and remote authentication,Bug fixing / Maintenance,Major,2.75,A-100,7.75,10.5,0,1434
2164,1,4,Turn on BookKeeper checkstyle configuration at project level,Other,Major,4.4,A-211,9.4,13.8,0,1435
2166,1,4,KeeperException is good to have a error message field besides path,Bug fixing / Maintenance,Major,3.3000000000000003,A-330,8.8,12.100000000000001,0,1436
2168,1,4,Replace dummy watcher with a unified singleton,Feature / Improvement Implementation,Major,2.75,A-97,6.2,8.95,0,1437
2170,1,4,add a series of docker thing about zookeeper,Documentation,Major,2.75,A-349,7.65,10.4,0,1438
2171,1,4,Revisit AsyncCallback javadoc,Documentation,Major,4.4,A-145,10.4,14.8,0,1439
2174,1,4,Provide a docker-based environment to work on a known OS,Documentation,Major,4.4,A-348,9.4,13.8,0,1440
2178,1,4,Client port unavailable after binding the same client port during reconfig,Bug fixing / Maintenance,Major,2.2,A-226,7.7,9.9,1,1441
218,1,4,Quote values in JMX ObjectNames ,Bug fixing / Maintenance,Major,3.3000000000000003,A-172,8.9,12.200000000000001,0,1442
2182,1,4,Containers that never have children stay forever,Bug fixing / Maintenance,Major,3.3000000000000003,A-403,8.8,12.100000000000001,0,1443
2186,1,4,Create Performance Test Tool ,Testing & Verification,Major,4.4,A-45,9.9,14.3,0,1444
2188,1,4,Dynamic configuration file can not be updated automatically after some zookeeper servers of zk cluster are down,Design & API Evolution,Major,2.2,A-269,6.2,8.4,1,1445
2189,1,4,Towards a testable codebase,Testing & Verification,Major,2.2,A-164,6.4,8.600000000000001,1,1446
2191,1,4,Add response cache to serve get children (2) requests.,Feature / Improvement Implementation,Major,2.2,A-404,7.4,9.600000000000001,1,1447
2193,1,4,snapfile modified out of target directory during mvn testing,Testing & Verification,Major,4.4,A-220,9.3,13.700000000000001,0,1448
2194,1,4,Send event zxid to watches,Feature / Improvement Implementation,Major,2.2,A-268,6.4,8.600000000000001,1,1449
2195,1,4,Add SSL support for the zk python client,Design & API Evolution,Major,3.3000000000000003,A-190,8.8,12.100000000000001,0,1450
2196,1,4,Compile error due to LOGSTREAM being null when passed to fprintf,Bug fixing / Maintenance,Major,3.3000000000000003,A-318,8.3,11.600000000000001,0,1451
