assignee_code,assignee_id,skills,skill_scores
A-6436,e8150b73-07c1-4451-a063-825d5015f289,Bug fixing / Maintenance;Build & Release Engineering;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Testing & Verification,40;10;12;2;11;1;3;3
A-6444,7c55c6b4-fa91-405e-a460-58fc26d779cf,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Project / General Task;Testing & Verification,42;4;1;2;3;7;2;5
A-6562,38c4c913-433d-4fec-83c5-37483dd97d32,Bug fixing / Maintenance;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Project / General Task;Testing & Verification,37;3;4;5;11;5;1;2;7
A-660,d01187a3-df10-48a4-b979-376feac4f5fc,Bug fixing / Maintenance;Testing & Verification,2;10
A-6671,a2edbb0d-c65c-4cf5-8a35-fb361fa45ccb,Bug fixing / Maintenance,3
A-671,982f8178-e44c-491d-bd40-90e7ac3d1eda,Bug fixing / Maintenance;Feature / Improvement Implementation,4;1
A-672,538f4903-9cf3-4500-abaf-3ddfb11d6a76,Bug fixing / Maintenance;Build & Release Engineering;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Testing & Verification,47;3;4;2;29;8;5;2
A-6780,b9397b10-31be-4de2-be3e-e0419358c5a9,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Project / General Task;Testing & Verification,203;15;3;21;3;21;52;2;1;62
A-6811,9029dbd5-47b0-41d7-86fb-18dea10dbe1a,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Documentation;Feature / Improvement Implementation;Project / General Task;Testing & Verification,8;11;2;15;9;15;16
A-689,838da5c6-dd19-425f-b0b0-3c33040e11d3,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Project / General Task;Testing & Verification,201;30;3;3;44;82;37;6;1;32
A-6915,74d9b52b-23d5-4a70-a9be-f370837f33cc,Bug fixing / Maintenance;Build & Release Engineering;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Testing & Verification,38;12;5;9;13;8;1;10
A-6944,f78a713e-4200-4727-9f82-06a5d0a3837a,Bug fixing / Maintenance;Build & Release Engineering;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Testing & Verification,95;3;2;5;7;12;5
A-6947,7d1d3438-6fb3-4763-850c-b184b7a6d3bc,Bug fixing / Maintenance;Feature / Improvement Implementation,2;5
A-6952,be94c000-b6ed-46cf-8b53-794d6627c30c,Bug fixing / Maintenance;Feature / Improvement Implementation;Testing & Verification,1;1;1
A-6958,d361e5e9-5016-4d91-8c1f-c14d3cbd2441,Bug fixing / Maintenance;Feature / Improvement Implementation,1;1
A-6960,bda61e3e-e41a-45c7-ad50-88b8d67dbf70,Bug fixing / Maintenance;Build & Release Engineering;Other,3;3;2
A-6965,e14bab17-28c0-4cb9-aaf0-abe791e43745,Bug fixing / Maintenance;Documentation;Feature / Improvement Implementation,1;1;1
A-6970,e112ef72-5061-486c-be4e-25863e7b1ce2,Design & API Evolution;Feature / Improvement Implementation,1;1
A-7,a9fc9a96-e948-4fb3-9f2d-a4052902bd93,Bug fixing / Maintenance;Build & Release Engineering;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Testing & Verification,66;3;14;14;14;1;15
A-720,bb6b5cdb-5fe8-443c-8322-52e7efb8464d,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Project / General Task;Testing & Verification,165;37;7;27;22;103;27;4;30;75
A-736,84739c5d-cf96-4efa-b471-a22cdd15b744,Bug fixing / Maintenance;Documentation;Feature / Improvement Implementation,13;2;1
A-749,97842aca-797f-4550-8951-1442ad852cc5,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Project / General Task;Testing & Verification,96;32;3;6;23;32;23;2;11;24
A-758,dedcc541-bca7-4633-8087-c43b426c2085,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Testing & Verification,54;21;3;2;11;27;50;1;81
A-763,7ce4281b-2bbe-412e-bcd3-841485360a04,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Project / General Task;Testing & Verification,118;22;1;16;16;20;61;2;4;15
A-782,0a28ed78-277e-49ce-9588-023175af18dd,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Project / General Task;Testing & Verification,22;8;2;12;13;20;26;6;22
A-7868,fec40621-f532-433b-ad9b-e32c42a87e24,Bug fixing / Maintenance;Build & Release Engineering;Feature / Improvement Implementation;Project / General Task;Testing & Verification,12;2;7;1;7
A-790,d23a0366-566d-4375-baca-2117a0a250c5,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Testing & Verification,23;4;3;7;12;13;14;1;2
A-793,69489c67-3582-4f22-8859-eec2198ce78a,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Project / General Task;Testing & Verification,275;111;3;4;192;194;8;2;11;59
A-794,5df8e204-c5af-47cc-a870-3b3698de1fee,Bug fixing / Maintenance;Build & Release Engineering;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Project / General Task;Testing & Verification,117;18;7;78;40;24;1;3;85
A-797,fecd12a1-449f-4f33-beab-30d6888b803a,Bug fixing / Maintenance;Build & Release Engineering;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Testing & Verification,59;10;6;38;23;5;1;42
A-7985,f6d4b29f-9456-4140-bd05-810057d4c199,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Project / General Task;Testing & Verification,38;7;3;14;13;30;48;3;32
A-803,30ca2bb0-dd64-49ac-a2ca-be9676c61105,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Testing & Verification,36;13;1;4;26;31;27;17
A-812,f8fee670-2207-4f76-a206-e60478387a5a,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Project / General Task;Testing & Verification,70;12;2;11;1;35;24;1;2;36
A-815,7f056db0-1169-41f2-b02f-29600dbf2e30,Bug fixing / Maintenance;Build & Release Engineering;Documentation;Feature / Improvement Implementation;Other;Project / General Task;Testing & Verification,45;8;7;12;5;4;12
A-817,e66f61f3-8144-4dc0-bd32-41970261d572,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Project / General Task;Testing & Verification,76;18;2;5;2;31;8;6;4;62
A-8196,1974d3d0-5a53-4bcb-9e30-e3dee5216b0b,Bug fixing / Maintenance;Build & Release Engineering;Design & API Evolution;Documentation;Feature / Improvement Implementation;Testing & Verification,32;4;1;1;6;1
A-821,c1dcd83b-6f16-43bc-85dd-0320c16b2ee6,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Testing & Verification,4;8;2;8;4;6;21;1;10
A-822,08ac766a-62f5-4d4a-9601-aa54eef09abb,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Project / General Task;Testing & Verification,73;47;5;14;28;16;69;6;7;17
A-8223,43542b7e-9cd1-4565-8166-f6ebe09632da,Documentation;Project / General Task,1;1
A-824,183b3a63-b4cc-4778-a043-237d26f6f594,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Testing & Verification,83;19;11;13;18;46;26;3;41
A-8255,7aa58076-4894-4d83-acb6-d43a25543c4e,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Performance Optimization;Project / General Task;Testing & Verification,31;11;2;1;4;14;3;4;21
A-8256,f27edb05-2e9f-4aa0-a063-a6b396b8a821,Testing & Verification,6
A-8257,b067a955-5c94-452a-98aa-ad47e12549d7,Bug fixing / Maintenance;Design & API Evolution;Feature / Improvement Implementation,2;2;3
A-8258,65e1d61e-73bc-4548-aab9-cf293a9c555e,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Feature / Improvement Implementation;Other;Performance Optimization;Project / General Task;Testing & Verification,31;2;1;2;25;1;4;1;4
A-8259,88002c8f-75b6-4440-88b4-0aef851ab5c1,Feature / Improvement Implementation,1
A-8260,ce4a3c08-813e-450f-842a-93883b76a11a,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Other;Performance Optimization;Project / General Task;Testing & Verification,19;1;1;2;1;2;34;4
A-8261,cccc3711-7c91-4a42-a31e-ec8b137e3146,Bug fixing / Maintenance;Feature / Improvement Implementation,2;3
A-8262,196947ff-670a-4c9e-a949-12d95df2e86a,Documentation,1
A-8263,046246bb-bcb5-487a-9eab-a1e62c2e5f63,Bug fixing / Maintenance;Build & Release Engineering;Documentation;Feature / Improvement Implementation;Other;Testing & Verification,3;1;1;1;1;2
A-8264,01aa7d80-0f86-496b-9fdd-196fd5acb7ee,Bug fixing / Maintenance;Build & Release Engineering;Design & API Evolution,2;1;1
A-8265,22b23b4f-12b0-46fc-aaa7-6697ec361269,Performance Optimization,2
A-8266,608bfdbb-95ba-4703-8b5b-0c65209011e1,Bug fixing / Maintenance;Feature / Improvement Implementation,1;1
A-8267,3ea21818-9d2a-46e1-8b84-238aae34ec0e,Bug fixing / Maintenance;Feature / Improvement Implementation,3;4
A-8268,d9d570ec-bfbf-4097-bf54-3d96e9814a06,Bug fixing / Maintenance,1
A-8269,7392e418-35fb-4456-b7a6-7087cf52da26,Feature / Improvement Implementation,1
A-8270,262f5e41-f39d-4425-a30c-3e93e2f887b4,Bug fixing / Maintenance,1
A-8271,0ec6b201-83cc-41be-9b1a-f361d33dc2eb,Testing & Verification,4
A-8272,2bcbe94a-c5c2-4cd3-8606-1cbaa0520e98,Bug fixing / Maintenance,1
A-8273,4c0340e2-e530-4c5d-a666-118046617210,Bug fixing / Maintenance;Build & Release Engineering;Documentation;Feature / Improvement Implementation;Performance Optimization,3;1;2;2;1
A-8274,a64d09d5-364f-4447-aac0-e4c96e204960,Bug fixing / Maintenance,2
A-8275,b1ff41a4-e440-4971-9f94-024f49427047,Feature / Improvement Implementation,1
A-8276,6f40e590-35d5-47c0-8434-d581ef2c2478,Bug fixing / Maintenance;Feature / Improvement Implementation,1;2
A-8277,b445747e-3eb7-4b8e-9efb-6af738f4c7e0,Bug fixing / Maintenance;Documentation;Feature / Improvement Implementation,5;2;1
A-8278,44abd027-7d56-47b3-8380-a88f365507fd,Bug fixing / Maintenance,1
A-8279,e41c83a6-f257-41c8-a386-5585729a1190,Performance Optimization,1
A-8280,09753dd5-e563-48e6-a219-ae1973bdb70b,Bug fixing / Maintenance;Build & Release Engineering;Documentation;Feature / Improvement Implementation;Other;Testing & Verification,12;1;2;5;3;6
A-8281,3816d69c-c7f3-41e4-bb64-afab4214b25f,Testing & Verification,1
A-8282,15fc9aa4-7db0-4cb5-b6ed-e0bc051b2041,Other;Performance Optimization,1;1
A-8283,96555804-c365-4e8c-97fe-de7823d49149,Bug fixing / Maintenance;Documentation;Feature / Improvement Implementation;Testing & Verification,1;1;2;1
A-8284,3d638f6b-2519-4969-b083-f9eb75cfae09,Feature / Improvement Implementation,1
A-8285,5c94aa57-94b1-4775-a91b-fe931c537307,Documentation,1
A-8286,ad7693ad-70e7-4586-95b4-cd6e7b228d4a,Documentation,1
A-8287,e4becb31-329f-45c4-8a28-2300c4dd1e14,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Project / General Task;Testing & Verification,104;12;3;4;2;109;1;8;2;15
A-8288,b0cd694f-5246-4234-820e-d8628935ebcb,Bug fixing / Maintenance;Project / General Task;Testing & Verification,1;1;1
A-8289,c7ede1b7-1a8a-41e0-8c76-74fa419f5c09,Bug fixing / Maintenance;Feature / Improvement Implementation,2;2
A-8290,5f22d264-2978-4831-96bb-df6b0391b578,Build & Release Engineering;Feature / Improvement Implementation,1;3
A-8291,275e52d7-a261-4a40-ba44-15876c341daa,Feature / Improvement Implementation,2
A-8292,d8abe484-b30e-4dcc-b0f0-bb190bca1a53,Bug fixing / Maintenance;Feature / Improvement Implementation;Testing & Verification,2;3;1
A-8293,bd519939-e27a-46b0-b504-0f74fb2f40cc,Bug fixing / Maintenance,1
A-8294,752641a7-60a9-43e7-9b66-55e582596d9b,Bug fixing / Maintenance,1
A-8295,55154c8b-eeca-4e56-9b7d-a74e4baf8391,Bug fixing / Maintenance;Testing & Verification,3;2
A-8296,fb65b7d2-5bee-4989-a67d-0b718b66b062,Bug fixing / Maintenance;Build & Release Engineering;Design & API Evolution;Documentation;Feature / Improvement Implementation;Performance Optimization;Testing & Verification,16;2;1;4;18;1;6
A-8297,179428f5-1532-46fc-a2cf-47145390787d,Bug fixing / Maintenance,1
A-8298,71856902-9f52-4b6b-a4d2-77bd7502d118,Feature / Improvement Implementation,1
A-8299,35ae26fe-2715-40a4-a0c8-8df7e13ea61e,Bug fixing / Maintenance,3
A-830,86e291bd-409e-4c6d-a24e-0e45eef8b5ec,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Project / General Task;Testing & Verification,105;19;1;10;21;28;17;10;34
A-8300,d0e68304-e1f0-4f6f-b787-1e7e2f03927f,Bug fixing / Maintenance,1
A-8301,bae52524-38b8-4cc4-9ee1-322494dcf447,Build & Release Engineering;Feature / Improvement Implementation,1;1
A-8302,dd9e18e1-1116-42e1-8d5e-c188c8fb2839,Feature / Improvement Implementation,2
A-8303,091b43e7-74a2-47bc-9456-5a32e7501096,Bug fixing / Maintenance,1
A-8304,7b83b295-ac66-49a2-a4d5-9bc55bbabd9f,Bug fixing / Maintenance;Design & API Evolution;Other;Testing & Verification,2;2;2;3
A-8305,81dddc8f-c541-47f5-9905-957ed5340c9d,Bug fixing / Maintenance,1
A-8306,a1e5ac07-eb73-4db5-8d2e-ccc70180f45c,Bug fixing / Maintenance,1
A-8307,fb207d45-c4b3-47a2-8f90-da522069962d,Bug fixing / Maintenance;Build & Release Engineering;Feature / Improvement Implementation;Testing & Verification,4;1;2;3
A-8308,58bea462-abc2-4705-ba6a-d382c220a5c5,Feature / Improvement Implementation,1
A-8309,9e7315e1-a2d8-40df-bdd9-48814a5dc263,Bug fixing / Maintenance;Testing & Verification,1;1
A-8310,7d91de75-7a64-4ce1-b4f3-a5117569e28d,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Performance Optimization;Project / General Task,37;12;1;5;6;33;2;1
A-8311,ff00d65c-cefd-4dd5-8061-cbe031db9500,Bug fixing / Maintenance,1
A-8312,ff38e6e5-d1b0-487f-b59a-ceea51f9fe85,Bug fixing / Maintenance;Build & Release Engineering;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Testing & Verification,17;2;3;2;7;4;11
A-8313,71e1ee61-e6a8-46aa-bd8e-92e01fcc9e39,Bug fixing / Maintenance,1
A-8314,88498598-565c-484f-96ab-54cad703db27,Bug fixing / Maintenance,1
A-8315,c030487b-fa31-4de5-8d2e-9761f9f8ac97,Build & Release Engineering,1
A-8316,4090ca66-4768-487b-b46e-418e901faf18,Bug fixing / Maintenance;Other;Testing & Verification,2;1;5
A-8317,aa0353aa-d333-4b61-a879-a707a00226d3,Bug fixing / Maintenance,1
A-8318,0e34f47f-681c-42c9-9677-765ef49fc79b,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Testing & Verification,29;3;4;2;8;11;22;1;11
A-8319,1280723e-2f2f-4211-8601-1ff57e9c0f10,Project / General Task,1
A-8320,2c6ea85f-85fc-40ee-845c-25dc88bcb0d2,Bug fixing / Maintenance,2
A-8321,d11f0fb4-2265-4370-9bc2-fae66243655a,Bug fixing / Maintenance,1
A-8322,4bdf57fe-6636-4c04-915e-394c7c3add6e,Bug fixing / Maintenance;Feature / Improvement Implementation,2;1
A-8323,0bca7759-db64-463f-a57e-be656f0700a7,Testing & Verification,1
A-8324,6b36e6e6-7ef7-4e5c-b404-7c0b2afbf846,Bug fixing / Maintenance;Build & Release Engineering;Feature / Improvement Implementation,7;1;2
A-8325,c02271d1-bba8-4fd6-b781-e46e59d39594,Bug fixing / Maintenance,1
A-8326,ded57402-2542-4199-96c3-f01fb5273c90,Bug fixing / Maintenance;Feature / Improvement Implementation;Performance Optimization,1;3;1
A-8327,6ec54fbb-60ae-45c0-b8b1-b773a7d31f2f,Bug fixing / Maintenance;Design & API Evolution;Feature / Improvement Implementation;Testing & Verification,2;1;1;5
A-8328,e0ff46a8-8e6b-4755-9f60-365e54ab27a5,Bug fixing / Maintenance,1
A-8329,21ec1505-95cf-40a2-b3cd-6cc9d855149d,Bug fixing / Maintenance,1
A-8330,244c4a96-94be-419d-bfd8-55a3ea79904d,Bug fixing / Maintenance,2
A-8331,b1e5f4e8-f43d-4773-80b4-21ba887c78f8,Feature / Improvement Implementation,1
A-8332,2fb4bc90-6a6f-4e8b-b0fc-08cc98cc7fb7,Bug fixing / Maintenance;Feature / Improvement Implementation;Testing & Verification,6;1;1
A-8333,3d913c21-f891-42bd-8ceb-43021ce8c0e5,Bug fixing / Maintenance;Feature / Improvement Implementation,2;1
A-8334,012bc3f8-7d2f-4337-bb9d-76f676a6ebdd,Bug fixing / Maintenance;Build & Release Engineering,4;1
A-8335,da6d9277-2ed8-4d74-851a-92224238c08c,Bug fixing / Maintenance;Feature / Improvement Implementation,1;2
A-8336,021fa38d-deb1-420a-8b14-af68e26cd388,Bug fixing / Maintenance,2
A-8337,17787cd0-6704-4fa5-bed4-b1f8e2d45070,Bug fixing / Maintenance;Feature / Improvement Implementation,1;1
A-8338,068b17bc-3c8b-4eec-ba86-bd5609fb935d,Bug fixing / Maintenance;Feature / Improvement Implementation,1;3
A-8339,3f9e20c3-fe39-4a96-a5f7-2d7479024f3d,Bug fixing / Maintenance;Feature / Improvement Implementation,3;1
A-8340,09a353b4-8e45-4871-bca5-c30486a4199b,Bug fixing / Maintenance,1
A-8341,9ba998e5-5613-48e9-99e1-bc8ff9d2cee5,Bug fixing / Maintenance;Performance Optimization,1;1
A-8342,a5230029-33f5-43ea-a3cc-43581bd49a85,Bug fixing / Maintenance;Build & Release Engineering;Feature / Improvement Implementation,2;1;1
A-8343,a1d83a42-1d01-4986-8084-8b4220d7319e,Bug fixing / Maintenance;Build & Release Engineering;Feature / Improvement Implementation,4;1;2
A-8344,e26ad7a1-5366-48e7-b74f-864ed27d0776,Bug fixing / Maintenance,2
A-8345,47ec3c80-2fbe-48c6-8ea2-343d1c762e00,Performance Optimization,1
A-8346,2658984a-298d-41a4-a69f-1806263f4e0b,Documentation,2
A-8347,d5d18644-1433-4c8c-8962-57671b1faf0b,Performance Optimization,1
A-8348,0981456e-2c50-4c25-8ee8-dd896adc89cb,Bug fixing / Maintenance,1
A-8349,0a59d818-5420-43e2-a0bb-306dd9299e1f,Bug fixing / Maintenance,3
A-835,230228cb-12b6-4179-8f47-c5ab2c2f8c46,Bug fixing / Maintenance;Build & Release Engineering;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Testing & Verification,43;6;2;3;28;3;2;10
A-8350,6530d437-f4fb-46d8-a382-fdb81946f838,Bug fixing / Maintenance;Testing & Verification,5;8
A-8351,e083fe4d-c601-4e46-b830-1efcfc78fe6a,Bug fixing / Maintenance;Build & Release Engineering;Design & API Evolution;Documentation;Feature / Improvement Implementation;Testing & Verification,7;1;2;1;2;1
A-8352,85ac8b02-e60f-4d8c-a1de-0f9214207705,Bug fixing / Maintenance;Build & Release Engineering;Feature / Improvement Implementation;Other;Testing & Verification,10;1;11;3;2
A-8353,55e76dda-4555-4344-afca-548eb5fc91a0,Bug fixing / Maintenance,2
A-8354,2680379c-32b4-4534-9e8d-7f9748171fd4,Bug fixing / Maintenance;Documentation,1;1
A-8355,17c86aa0-bcac-4f66-b8dd-ae993ed277fc,Feature / Improvement Implementation,1
A-8356,30325db2-6991-4fff-9e12-d5406732e1cd,Bug fixing / Maintenance,1
A-8357,1e9371b0-7054-42bd-aa8a-2addf7530c89,Bug fixing / Maintenance;Build & Release Engineering;Documentation;Feature / Improvement Implementation;Other;Testing & Verification,15;2;3;7;1;10
A-8358,24997146-93b1-45d4-a3d7-13f81c890765,Bug fixing / Maintenance;Build & Release Engineering,2;1
A-8359,aab12ecb-bfb6-4aae-bae0-3c4690c6279e,Bug fixing / Maintenance,1
A-8360,ad736307-a79f-4a4a-bc01-e95a8a640174,Bug fixing / Maintenance;Feature / Improvement Implementation,3;2
A-8361,373d14ba-eab7-4ad9-ab3e-d9c287285a56,Bug fixing / Maintenance,1
A-8362,9f351d6a-d4e5-4816-b51c-76d407bd53d0,Bug fixing / Maintenance;Feature / Improvement Implementation,1;1
A-8363,71a5a119-0fcd-41c2-a79a-8577a48acf64,Build & Release Engineering,1
A-8364,511417a3-1410-4ad1-b580-16cab947ac4d,Bug fixing / Maintenance,1
A-8365,6f5558d3-a14f-4eca-b040-84d96835e527,Bug fixing / Maintenance,1
A-8366,940e172e-54b3-4dea-89be-3292b16394f4,Bug fixing / Maintenance;Feature / Improvement Implementation;Other,1;2;1
A-8367,3e070c09-e6a2-4a41-a9d6-ab9611f601b6,Bug fixing / Maintenance;Feature / Improvement Implementation,1;1
A-8368,f94e9346-5546-4152-9c72-e18146d11c2b,Bug fixing / Maintenance;Feature / Improvement Implementation;Testing & Verification,3;1;7
A-8369,99956dd4-7aab-4336-a5a3-d92ffa0976c3,Bug fixing / Maintenance,1
A-837,23816e7f-4185-452b-b030-a1b9171fcb73,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Project / General Task;Testing & Verification,37;23;1;1;11;47;23;1;38
A-8370,9d3917f7-362a-4864-8ba7-1bfed1e14c75,Bug fixing / Maintenance,1
A-8371,21eafc96-d526-4d8f-984c-493a226fc2e8,Bug fixing / Maintenance,2
A-8372,f173c17c-8423-4b89-82d9-f6fe66517cc8,Bug fixing / Maintenance;Testing & Verification,2;3
A-8373,b3762b3c-4e0c-45a1-bec7-9327a774d437,Bug fixing / Maintenance,1
A-8374,d05665b3-baab-4e07-9f49-62df7261941d,Documentation;Project / General Task;Testing & Verification,1;1;2
A-8375,44d64900-cb57-4fa5-82dd-11f7a38eb542,Bug fixing / Maintenance;Feature / Improvement Implementation,5;3
A-8376,1161ed65-0a76-4975-9bc4-0162f3f2bb2f,Design & API Evolution;Documentation;Feature / Improvement Implementation;Performance Optimization,1;1;2;1
A-8377,64543948-b325-46ad-8c57-610c9cc8678a,Bug fixing / Maintenance,1
A-8378,d3871cc4-3eeb-4bdb-bcd9-9b787f017178,Documentation,1
A-8379,259c5b8b-bfb2-4bf6-9063-4311deb16836,Bug fixing / Maintenance;Documentation;Feature / Improvement Implementation,6;3;5
A-838,2260154d-07cb-487a-bbfa-931f8bbdba92,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Project / General Task;Testing & Verification,39;27;4;6;9;26;8;2;8;26
A-8380,442cd77d-4175-4e31-bd77-318b9ae55733,Documentation;Testing & Verification,1;4
A-8381,e3009536-3db4-49c4-b163-5e644f9b6079,Bug fixing / Maintenance,1
A-8382,8dff45ce-8efb-46b0-bc90-4f542387a791,Bug fixing / Maintenance;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Testing & Verification,34;3;1;3;3;6
A-8383,5d967c5a-e326-4583-8eb7-81721a0c08a3,Bug fixing / Maintenance;Documentation;Feature / Improvement Implementation,1;1;1
A-8384,3f063d82-76bc-431b-8ee4-668d0e20c693,Bug fixing / Maintenance;Feature / Improvement Implementation,2;1
A-8385,e93cffa5-0d05-4146-a0ca-2fac11b906b7,Bug fixing / Maintenance;Feature / Improvement Implementation;Other,1;2;3
A-8386,81ef0004-1ffd-4d45-92b1-17881cd3a813,Bug fixing / Maintenance;Feature / Improvement Implementation,9;1
A-8387,a91137e5-1fc8-4544-a626-adf76ce065c0,Bug fixing / Maintenance;Build & Release Engineering;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Testing & Verification,61;4;1;4;12;4;14
A-8388,ae7f6122-6374-4b9b-8818-e205bf830a32,Documentation;Feature / Improvement Implementation,1;1
A-8389,7e1077f9-ae50-4603-9d8f-303dc98fff8b,Bug fixing / Maintenance,2
A-8390,fcf24ac8-faee-471e-88c4-f122b9f8618f,Bug fixing / Maintenance;Feature / Improvement Implementation;Testing & Verification,10;1;1
A-8391,cf9b17c2-e4cd-49d6-833a-aeab6c2bafae,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Documentation;Feature / Improvement Implementation;Other;Performance Optimization;Testing & Verification,87;10;2;4;20;50;2;5;34
A-8392,48d6cd8d-933c-42bd-8072-9f84bcd38691,Bug fixing / Maintenance;Feature / Improvement Implementation,1;1
A-8393,0abaac37-2c53-4ff7-a024-948d78149f26,Bug fixing / Maintenance;Feature / Improvement Implementation,4;2
A-8394,9a56d83e-13d0-42d7-b4d9-481d274ef963,Bug fixing / Maintenance,1
A-8395,3df041bd-90df-4866-a565-09be2ad40389,Bug fixing / Maintenance;Code Refactoring & Cleanup;Feature / Improvement Implementation;Testing & Verification,3;2;1;1
A-8396,dc2da433-d387-4900-b7d9-4ec889c9c88f,Bug fixing / Maintenance;Design & API Evolution;Feature / Improvement Implementation;Testing & Verification,26;1;5;2
A-8397,d90547c8-555f-4707-ab7e-53f8f3149481,Bug fixing / Maintenance,1
A-8398,52e1d582-129c-41c1-9282-a3d840134a42,Bug fixing / Maintenance,5
A-8399,302ea272-0c2d-4137-9561-0d58af52a8a9,Bug fixing / Maintenance;Design & API Evolution;Documentation;Feature / Improvement Implementation;Testing & Verification,4;1;1;3;6
A-8400,d447a73a-cc10-4df4-8589-f3b1b64d2f55,Documentation,2
A-8401,58ae0cdb-db69-4c6d-9d12-6ec16bb8f8bd,Bug fixing / Maintenance;Build & Release Engineering;Code Refactoring & Cleanup;Design & API Evolution;Feature / Improvement Implementation;Performance Optimization;Project / General Task;Testing & Verification,41;2;2;1;13;1;1;5
A-8402,3022c0ff-03f8-4b79-b2ec-6a19a3273942,Bug fixing / Maintenance,1
